Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
1424000	-438.2965	-490.1141	51.81768	10	1.084684	0.0774743	0.0059716	0.0587085	0.121515	0.150337	0.128884	0.123599	0.01186	0.054921	0.0570101	0.00791744	0.0116921	0.150346	0.0182135	0.132315	0.0419945	0.110674	0.35748	0.0616639	0.0818869	0.0500558	0.21191	0.168079	0.206718	0.193506	0.19986	0.298593	0.00258467	0.0189544	0.0246947	0.210606	0.153534	0.500805	1.01273	2.33293	5	3.350025
1425000	-435.5614	-497.7365	62.17513	10	0.2987504	0.0075649	0.0218424	0.0371696	0.147643	0.0269533	0.0710201	0.0282312	0.0233346	0.102155	0.0384459	0.00354335	0.0363608	0.0508944	0.0355125	0.0847351	0.0284288	0.0492759	0.33131	0.00434755	0.00712734	0.0907297	0.0236641	0.0291007	0.283856	0.0653	0.333492	0.166567	0.0532109	0.0776159	0.0310595	0.0195303	0.00519449	0.103523	0.593698	3.29758	5	2.310022
1426000	-445.0635	-498.6732	53.60974	10	1.018171	0.018618	0.0432798	0.115266	0.0170354	0.0253022	0.0630333	0.0249949	0.0388209	6.65151e-05	0.0912594	0.0319532	0.124662	0.0210222	0.235975	0.0731913	0.0378776	0.0820746	0.23436	0.0652382	0.0896651	0.0899264	0.0296661	0.266432	0.30408	0.0404603	0.135139	0.098394	0.189755	0.41512	0.0632442	0.0242917	0.140565	0.482146	1.00295	2.37434	5	3.090203
1427000	-445.4634	-491.0846	45.62112	10	0.577419	0.0250297	0.0122452	0.0262136	0.0403375	0.0267398	0.189418	0.0173294	0.0599581	0.00661909	0.0443945	0.0893462	0.00592322	0.0860595	0.152365	0.0998302	0.242992	0.124918	0.142567	0.0719006	0.014793	0.199302	0.0257942	0.0265777	0.17301	0.299504	0.0839419	0.242734	0.480229	0.00157252	0.568259	0.362275	0.0484866	0.299485	0.869346	2.78268	5	3.942178
1428000	-445.4015	-490.1865	44.78499	10	0.9701828	0.0171557	0.0475512	0.0277777	0.0955841	0.103413	0.0968518	0.0211412	0.206746	0.0206667	0.0694551	0.0125897	0.0151932	0.055785	0.0247249	0.0713366	0.0913662	0.0160002	0.0878969	0.345865	0.176665	0.041364	0.0551648	0.135578	0.234792	0.0620854	0.182475	0.24615	0.0116757	0.14245	0.345545	0.00651386	0.130967	0.467602	0.994878	2.40655	5	3.067559
1429000	-432.7622	-487.6159	54.85364	10	1.141983	0.00297967	0.0191722	0.0720825	0.0911452	0.0622902	0.0509572	0.121803	0.100136	0.0606943	0.10637	0.0174307	0.0612712	0.151819	0.0307473	0.170967	0.186944	0.00474776	0.246823	0.104022	0.123956	0.0729024	0.0105671	0.0736385	0.28808	0.146784	0.101731	0.160651	0.000178256	0.15572	0.192137	0.0374084	0.164382	0.515631	1.02005	2.29994	5	3.026156
1430000	-432.7682	-482.1238	49.35557	10	0.3711701	0.00471399	0.0445736	0.0210333	0.0163857	0.0212975	0.138403	0.053301	0.0398711	0.0424037	0.0590554	0.0247496	0.0116017	0.119039	0.010421	0.111609	0.130415	0.0345703	0.388596	0.268498	0.507139	0.0342769	0.0691457	0.0994284	0.244605	0.259758	0.143944	0.0270803	0.0338383	0.130058	0.322177	0.0838288	0.0127844	0.159915	0.698099	3.1292	5	3.495816
1431000	-453.6702	-494.5233	40.8531	10	2.429272	0.0156057	0.00716047	0.0221913	0.197916	0.0161448	0.184026	0.138607	0.0289344	0.00435221	0.0779601	0.0305068	0.00568117	0.108039	0.0738366	0.0979068	0.0526151	0.174401	0.148593	0.105568	0.332016	0.0157348	0.225098	0.0637574	0.140224	0.418759	0.204015	0.0194315	0.0294594	0.652764	0.266959	0.0304805	0.339647	0.694069	1.07778	1.88851	5	3.888743
1432000	-435.5398	-486.0205	50.48073	10	0.4338647	0.062802	0.0446657	0.051746	0.0499751	0.0068501	0.0893929	0.0123191	0.0631202	0.0264853	0.0170626	0.0314879	0.0460892	0.0676312	0.0703704	0.138368	0.159868	0.0116997	0.124844	0.499438	0.119387	0.0737529	0.245474	0.0130128	0.111464	0.187678	0.096414	0.148367	0.145308	0.00543308	0.000733503	0.0771004	0.0218876	0.20657	0.765472	3.00607	5	2.79834
1433000	-442.0936	-489.8695	47.77585	10	1.52313	0.00145695	0.0172122	0.205245	0.187851	0.011265	0.0739307	0.0964032	0.157588	0.01068	0.051603	0.0107168	0.0288689	0.196869	0.0451846	0.10692	0.0834967	0.119718	0.191974	0.255127	0.373292	0.20873	0.0221584	0.131425	0.0894751	0.174733	0.301703	0.169331	0.173901	0.026861	0.0202702	0.209947	0.228874	0.592362	1.05175	2.12701	5	3.753937
1434000	-455.0332	-492.5105	37.47735	10	2.589658	0.0523576	0.0469095	0.0272327	0.0906561	0.211327	0.0363079	0.0408203	0.0989611	0.0844017	0.0984247	0.00614953	0.00832637	0.142192	0.0564274	0.0919815	0.270412	0.0358772	0.0459911	0.224941	0.36162	0.0991907	0.555121	0.444673	0.0484082	0.114363	0.190603	0.208335	0.31547	0.0038423	0.0113352	0.105486	0.354795	0.705939	1.07958	1.85969	5	4.128144
1435000	-428.3861	-485.0863	56.70024	10	0.2968126	0.00527916	0.00717334	0.0280186	0.156321	0.0225861	0.0882863	0.0374688	0.0955534	0.0136071	0.0331019	0.0397398	0.000637174	0.201562	0.143369	0.0157248	0.123202	0.00455053	0.00264197	0.119207	0.0827168	0.150424	0.197326	0.116393	0.162557	0.0113521	0.144845	0.389737	0.0333358	0.247848	0.0125642	0.2427	0.00504032	0.102018	0.590411	3.30253	5	2.929828
1436000	-443.0138	-488.837	45.82317	10	1.235202	0.021863	0.0248555	0.00576606	0.0620685	0.180096	0.0228382	0.0766088	0.0809353	0.0348944	0.0398287	0.0119796	0.0429035	0.104771	0.0706559	0.0781211	0.0303829	0.0277259	0.0878035	0.088248	0.338879	0.0576582	0.0633838	0.320958	0.232964	0.135414	0.154347	0.529937	0.352415	0.0418742	0.208413	0.00247009	0.181374	0.537596	1.03018	2.25085	5	3.53106
1437000	-438.104	-489.1489	51.04493	10	1.922033	0.0370002	0.00487451	0.00745608	0.0698666	0.0535756	0.00593293	0.0697675	0.0764728	0.0328821	0.0226965	0.0244574	0.00920859	0.111269	0.000638886	0.282596	0.0373474	0.0265902	0.0686831	0.0970185	0.11932	0.502954	0.025549	0.258495	0.454278	0.00928026	0.183529	0.0889457	0.181393	0.0808712	0.00744674	0.199476	0.283787	0.646458	1.06791	2.00184	5	3.149873
1438000	-445.1452	-493.6913	48.54611	10	0.5546303	0.0404445	0.00336063	0.031675	0.0554745	0.128754	0.0186477	0.0623692	0.0354244	0.0398304	0.0345029	0.0216381	0.0271016	0.267047	0.00395677	0.100133	0.0509833	0.0661107	0.161163	0.192964	0.000246401	0.271523	0.0615999	0.404045	0.167741	0.0686052	0.189443	0.195519	0.0301478	0.453166	0.0502537	0.126339	0.043907	0.286092	0.856282	2.81372	5	3.36021
1439000	-442.2795	-494.7296	52.4501	10	0.4921524	0.010238	0.017973	0.0136603	0.146377	0.0482739	0.0907532	0.0683578	0.114511	0.0447364	0.0830932	0.0134802	0.0144781	0.057294	0.0280309	0.0718472	0.0259803	0.0171112	0.131702	0.296254	0.406062	0.0706901	0.0950352	0.0955839	0.0165991	0.217551	0.137382	0.185663	0.0409099	0.182157	0.187151	0.0844188	0.0319426	0.246762	0.814473	2.90682	5	3.013356
1440000	-451.306	-492.0812	40.77524	10	2.890967	0.0104606	0.00769402	0.0123625	0.0975752	0.0394771	0.0997849	0.0736321	0.0515397	0.12403	0.101768	0.0487296	0.017141	0.209864	0.0251186	0.213987	0.00544813	0.197983	0.38304	0.752692	0.0327828	0.064143	0.413717	0.175484	0.062531	0.136605	0.0221201	0.186762	0.350729	0.166644	0.145285	0.0587951	0.380647	0.725307	1.08192	1.81212	5	4.287924
1441000	-440.5635	-491.6336	51.07011	10	0.8926729	0.0389417	0.0503667	0.0363427	0.0266836	0.0550154	0.0602785	0.128848	0.0243665	0.00284965	0.0506468	0.0237928	0.0353665	0.0615742	0.0518782	0.11299	0.176712	0.0416912	0.357794	0.0918504	0.0764178	0.0153849	0.140311	0.127153	0.0575529	0.0212391	0.109089	0.325788	0.359762	0.128688	0.238045	0.0445208	0.115074	0.441932	0.979661	2.46333	5	3.07194
1442000	-433.763	-487.2205	53.45758	10	1.455046	0.0329992	0.00553486	0.0253169	0.0933378	0.0432091	0.0152511	0.0460937	0.165732	0.010967	0.0245534	0.0146581	0.00106948	0.146393	0.00721005	0.0918426	0.0696155	0.0449208	0.232531	0.0015888	0.0149667	0.235567	0.218729	0.23764	0.249252	0.260626	0.184417	0.107829	0.181899	0.131396	0.030929	0.532368	0.218294	0.580899	1.04767	2.15314	5	3.458444
1443000	-453.798	-490.268	36.47003	10	1.887815	0.0550547	0.0192944	0.0829642	0.026801	0.0799716	0.193671	0.0529987	0.056097	0.0930844	0.0677481	0.0153787	0.0216077	0.201214	0.208936	0.0378342	0.182794	0.0449186	0.134773	0.210159	0.386318	0.379341	0.185197	0.113313	0.0133946	0.367104	0.161375	0.324705	0.00522237	0.0208956	0.0305609	0.0507092	0.279505	0.642528	1.06691	2.01106	5	3.823435
1444000	-450.9113	-493.7672	42.85591	10	0.5272559	0.0495472	0.0155471	0.0550698	0.146458	0.00160166	0.000560168	0.08566	0.0675937	0.156625	0.0514093	0.0124661	0.0321728	0.110559	0.0647829	0.143093	0.198737	0.063916	0.0177845	0.0526366	0.240031	0.00513527	0.106571	0.0051896	0.660145	0.395235	0.0041139	0.189478	0.168568	0.448548	0.434488	0.0175068	0.038544	0.269337	0.83913	2.85299	5	4.001229
1445000	-443.5391	-486.4267	42.88757	10	1.345715	0.0116905	0.00324731	0.0523327	0.0791599	0.0757788	0.0905624	0.116178	0.107713	0.0079347	0.084751	0.014291	0.10683	0.150182	0.0312336	0.111578	0.215324	0.010056	0.0391097	0.0556892	0.129199	0.0773219	0.136086	0.350054	0.346958	0.0856422	0.328578	0.0058394	0.0720129	0.234617	0.0609132	0.154786	0.200475	0.560685	1.03991	2.19893	5	3.34565
1446000	-442.1195	-498.5324	56.41284	10	1.412207	0.107386	0.053585	0.0159894	0.0857754	0.0789979	0.117111	0.0572249	0.0185435	0.0129738	0.0107914	0.00982715	0.0494689	0.132618	0.00339762	0.0842155	0.0781779	0.0619518	0.241466	0.10191	0.190171	0.237239	0.0297876	0.144866	0.101714	0.324772	0.170822	0.117235	0.0159046	0.031126	0.125213	0.0355166	0.211436	0.57326	1.04482	2.17048	5	2.845778
1447000	-437.0838	-489.6107	52.52692	10	1.10372	0.0383414	0.0137802	0.0704483	0.0197694	0.098314	0.0254726	0.0825309	0.0384285	0.0214111	0.0408416	0.0128834	0.0746643	0.0470952	0.103241	0.0757481	0.120189	0.0222519	0.14678	0.0227945	0.106131	0.179539	0.066194	0.0781497	0.189597	0.326005	0.475185	0.211744	0.0799679	0.0698481	0.0220915	0.287722	0.157172	0.505852	1.01526	2.32171	5	3.16716
1448000	-436.4414	-489.8695	53.42808	10	0.7954802	0.0197355	0.0041373	0.0468668	0.0137212	0.0040613	0.0929157	0.00332906	0.037347	0.0988969	0.0997806	0.00575244	0.0290094	0.0790108	0.0244514	0.135696	0.17075	0.106458	0.169418	0.244556	0.295389	0.196597	0.0348181	0.0776021	0.116	0.206658	0.0130191	0.0668936	0.538187	0.00283403	0.0734485	0.154369	0.0945966	0.405308	0.955695	2.5444	5	3.161709
1449000	-466.4409	-506.2612	39.82031	10	1.533045	0.00332323	0.0490115	0.0870325	0.0606223	0.131468	0.0914189	0.109117	0.200768	0.0283185	0.0272171	0.0287285	0.0171279	0.240547	0.0154312	0.163638	0.0482885	0.0837519	0.296444	0.174256	0.0439759	0.0825392	0.234551	0.262286	0.134163	0.225954	0.281161	0.0195837	0.0268784	0.00783313	0.116247	0.0634695	0.230382	0.593966	1.0523	2.12335	5	3.355152
1450000	-449.06	-492.4637	43.40371	10	1.141421	0.0315024	0.00594869	0.0309791	0.0755223	0.0507199	0.0527365	0.0104061	0.0218007	0.0260675	0.0612015	0.0189429	0.0223866	0.237487	0.0390356	0.116535	0.230258	0.127065	0.626296	0.111686	0.249651	0.080863	0.0554147	0.391422	0.204875	0.242219	0.044236	0.331434	0.120289	0.169221	0.0321953	0.0546765	0.164277	0.51549	1.01998	2.30025	5	3.873071
1451000	-433.7605	-489.9394	56.17888	10	0.6376131	0.0327819	0.022794	0.00234488	0.0279134	0.0148134	0.000486475	0.0221911	0.0813381	0.0143793	0.0717317	0.0207749	0.014716	0.136633	0.0832252	0.0282504	0.101513	0.0772454	0.18707	0.0368628	0.0777309	0.103383	0.220471	0.065112	0.157514	0.0512638	0.00608002	0.143155	0.246476	0.0399521	0.126776	0.420027	0.0609469	0.332545	0.899358	2.70715	5	2.635005
1452000	-436.9759	-492.8555	55.87961	10	0.3652795	0.0212366	0.0121315	0.0365738	0.174026	0.102299	0.00462937	0.0456182	0.0221038	0.0717224	0.0342391	0.00813275	0.0422199	0.0731177	0.0491475	0.0669937	0.107113	0.000552715	0.459779	0.112976	0.0070776	0.0434285	0.0367669	0.0324631	0.106533	0.0240756	0.422973	0.06686	0.29185	0.0782739	0.0374921	0.198808	0.0120405	0.155386	0.6908	3.14177	5	2.791215
1453000	-438.5346	-497.6822	59.14752	10	0.6580618	0.00624591	0.00382419	0.0104527	0.00211354	0.153298	0.0989001	0.0146738	0.0191548	0.0876369	0.05298	0.0378437	0.0627657	0.149247	0.0550907	0.0979782	0.111253	0.06359	0.0227233	0.0918888	0.196194	0.0567631	0.188476	0.198972	0.125661	0.0560251	0.0546827	0.077044	0.28056	0.297705	0.0063423	0.104348	0.0652629	0.343052	0.908278	2.68341	5	2.784433
1454000	-441.0583	-489.3526	48.29433	10	1.667173	0.0398352	0.0224424	0.0604732	0.0630704	0.139972	0.0332734	0.172599	0.0516206	0.0535141	0.0466173	0.0237627	0.0213517	0.112192	0.129762	0.100014	0.13918	0.0377133	0.0799005	0.0503428	0.0787294	0.00584098	0.216807	0.103784	0.169555	0.354233	0.468001	0.102048	0.3258	0.133239	0.0456189	0.0848606	0.250031	0.614207	1.0589	2.07686	5	3.466155
1455000	-451.2794	-498.6025	47.32308	10	1.590131	0.114358	0.00740704	0.0153527	0.248773	0.10735	0.130688	0.074724	0.247889	0.0428853	0.0688541	0.0552868	0.00305597	0.144077	0.0198491	0.143177	0.124977	0.0833122	0.0425407	0.0509198	0.115351	0.026053	0.0607426	0.0909378	0.374998	0.0598488	0.152113	0.167948	0.415813	0.233727	0.145032	0.0769259	0.238916	0.602902	1.0553	2.10288	5	3.644966
1456000	-445.1401	-491.174	46.03389	10	0.7821169	0.0321609	0.00714916	0.0174325	0.10565	0.0618671	0.157685	0.0293117	0.0860517	0.0273764	0.0465912	0.00415919	0.00639994	0.143226	0.0757625	0.0724849	0.0849224	0.107143	0.165545	0.00679473	0.381715	0.0478193	0.0733468	0.264394	0.00267812	0.0385653	0.0900108	0.0917305	0.172093	0.132561	0.17792	0.0457383	0.0917481	0.399833	0.951874	2.55654	5	2.756286
1457000	-430.1575	-482.99	52.83246	10	0.4827175	0.0158781	0.0110521	0.0781823	0.0348489	0.0426267	0.0816402	0.104904	0.064042	0.0406193	0.0656485	0.00429548	0.0200789	0.100493	0.0118034	0.107316	0.0744186	0.0522134	0.100958	0.0676329	0.00656913	0.0120851	0.119162	0.310467	0.0280462	0.204777	0.16166	0.475335	0.139038	0.0397097	0.0611096	0.290669	0.030231	0.240484	0.807274	2.92201	5	2.927279
1458000	-443.6249	-491.3325	47.70755	10	1.377409	0.0418572	0.04984	0.180984	0.112697	0.0449832	0.0720337	0.182089	0.0983029	0.0444126	0.0264571	0.0267655	0.0670523	0.119068	0.0558963	0.156518	0.0402262	0.0278703	0.129259	0.0134908	0.0566483	0.397421	0.204875	0.00126205	0.231201	0.114684	0.0360925	0.294564	0.175068	0.109289	0.140865	0.289172	0.205748	0.566792	1.04233	2.18513	5	3.540946
1459000	-439.0842	-488.7783	49.69412	10	0.6384251	0.0467146	0.0102974	0.044282	0.0902739	0.0485849	0.254974	0.192009	0.0810174	0.0582889	0.0291256	0.0226987	0.0532654	0.221657	0.00599921	0.192827	0.143701	0.0965182	0.185491	0.00253235	0.177845	0.119603	0.0426927	0.0345018	0.362335	0.00334325	0.021279	0.327449	0.230306	0.10697	0.298646	0.00531882	0.0611177	0.332969	0.899724	2.70619	5	3.510546
1460000	-442.1949	-495.9501	53.75512	10	1.584044	0.00983608	0.0529603	0.0957166	0.0734403	0.131538	0.208144	0.0458798	0.116713	0.133304	0.0395999	0.0395351	0.0166778	0.158756	0.0625253	0.212304	0.0978579	0.0486225	0.130362	0.140293	0.134175	0.135867	0.105329	0.0730606	0.199852	0.194484	0.217952	0.0396102	0.246683	0.020608	0.0398473	0.00224032	0.238018	0.601973	1.055	2.10501	5	3.223775
1461000	-440.0483	-486.6801	46.63187	10	0.7942282	0.0151842	0.000111931	0.0339528	0.019975	0.110404	0.0145527	0.0813092	0.0925879	0.00540255	0.030586	0.0226781	0.0238762	0.170548	0.0226238	0.11027	0.154347	0.131323	0.0388181	0.284184	0.368531	0.0433972	0.0856126	0.0282266	0.0987428	0.0594948	0.0010919	0.263457	0.270146	0.16635	0.187988	0.0156534	0.09433	0.4048	0.955343	2.54553	5	2.951426
1462000	-451.8827	-495.3973	43.51459	10	1.107135	0.103059	0.0138185	0.0274922	0.152358	0.137414	0.0994259	0.0264603	0.108393	0.1498	0.167855	0.0241644	0.0654783	0.105603	0.158486	0.220799	0.140333	0.0952185	0.0739367	0.00501633	0.125882	0.0278914	0.308495	0.0911444	0.0417816	0.0501305	0.297233	0.0103891	0.366042	0.173871	0.15272	0.298255	0.157821	0.506744	1.01571	2.31973	5	3.818947
1463000	-453.0981	-498.4203	45.32225	10	2.037346	0.0640825	0.0235731	0.118045	0.145836	0.0032934	0.022321	0.244739	0.328879	0.0163794	0.117042	0.0014483	0.0565957	0.0940673	0.0892785	0.115512	0.0562448	0.177532	0.0192394	0.0244808	0.149199	0.141982	0.160473	0.079575	0.336956	0.201005	0.233689	0.124641	0.0242437	0.33981	0.226905	0.125002	0.297692	0.658927	1.0709	1.97248	5	3.86207
1464000	-438.2011	-483.5573	45.35621	10	0.3816851	0.0315812	0.0162301	0.0180126	0.00520108	0.131193	0.0202535	0.117721	0.0738796	0.00491841	0.091148	0.0138924	0.00736189	0.103727	0.0659459	0.0604659	0.16431	0.102361	0.000743176	0.482885	0.0645462	0.0913225	0.19875	0.238911	0.045807	0.228009	0.0252308	0.23019	0.376729	0.107686	0.00517265	0.203604	0.0141633	0.167948	0.710676	3.10721	5	3.327789
1465000	-435.7497	-487.9109	52.16118	10	1.400754	0.0225175	0.0149603	0.0162432	0.0734957	0.0336286	0.0120284	0.00164151	0.054687	0.00855511	0.026948	0.00766056	0.00779814	0.346779	0.0130794	0.0635938	0.15861	0.00137815	0.0238539	0.100104	0.266325	0.151285	0.0614947	0.138728	0.191346	0.169177	0.0715755	0.183798	0.0929677	0.217489	0.212329	0.381723	0.209576	0.571158	1.04402	2.17525	5	3.125801
1466000	-442.0408	-488.0063	45.96547	10	0.6808003	0.0141671	0.00978958	0.0121873	0.146197	0.0251543	0.0150773	0.0531645	0.0307364	0.104465	0.050634	0.0164228	0.0850817	0.134453	0.0780682	0.128482	0.114985	0.050376	0.350946	0.365301	0.0920326	0.102157	0.00822385	0.182414	0.0625135	0.0430225	0.168374	0.275703	0.233702	0.435184	0.0309821	0.0325381	0.0700928	0.354329	0.91754	2.65804	5	3.452535
1467000	-444.6679	-485.1055	40.43753	10	2.591009	0.0165333	0.0306771	0.0802512	0.0581132	0.127429	0.0985069	0.0945931	0.0733639	0.0349633	0.0840167	0.0205676	0.0384818	0.163371	0.0286482	0.128205	0.101009	0.0266452	0.151939	0.351733	0.024029	0.232226	0.41071	0.212726	0.0638607	0.152239	0.0205621	0.168705	0.628683	0.0317832	0.00466637	0.123014	0.354919	0.706034	1.07959	1.85946	5	3.782251
1468000	-428.913	-487.8592	58.94623	10	0.5734076	0.000173204	0.0178764	0.0207403	0.0475471	0.000392508	0.0721673	0.0500137	0.120798	0.0192992	0.0301111	0.0290749	0.0569459	0.118505	0.0533092	0.0708181	0.127113	0.0244696	0.0132954	0.00870147	0.116394	0.105441	0.280999	0.151221	0.202692	0.012701	0.00628797	0.272243	0.0473238	0.0385213	0.149304	0.306681	0.0476739	0.297163	0.867121	2.78804	5	2.571161
1469000	-432.7717	-487.5068	54.73509	10	0.9251514	0.0208224	0.00242633	0.0931951	0.0264102	0.0333738	0.0665742	0.0714219	0.062222	0.0224832	0.0320062	0.00827094	0.0554271	0.154721	0.0836771	0.103207	0.112675	0.0461078	0.0154227	0.0824372	0.0824663	0.0249279	0.13702	0.128074	0.164139	0.031078	0.0422231	0.122066	0.258118	0.0847172	0.127307	0.355292	0.121788	0.453037	0.986399	2.43878	5	2.650309
1470000	-439.0385	-492.5696	53.53112	10	0.4109651	0.0334538	0.0174257	0.0358771	0.0119429	0.0444117	0.0274306	0.14611	0.13378	0.024386	0.0155059	0.0299297	0.00399022	0.0861861	0.0104377	0.135273	0.0368095	0.0560948	0.19851	0.134939	0.0734833	0.216098	0.421944	0.239956	0.0758101	0.0162644	0.305591	0.0667273	0.065764	0.156503	0.00500767	0.0164008	0.0183276	0.189899	0.742878	3.0489	5	2.842043
1471000	-437.4102	-487.522	50.11179	10	1.545716	0.0105553	0.0334687	0.0227873	0.0149982	0.0139441	0.0310074	0.0170945	0.113592	0.0381792	0.0793134	0.04933	0.0443403	0.0693972	0.0817042	0.190356	0.241264	0.0748613	0.356144	0.212699	0.0249572	0.198454	0.127534	0.0633435	0.522249	0.00133182	0.254931	0.273637	0.139408	0.271263	0.0180708	0.112864	0.232299	0.595993	1.053	2.11871	5	3.703079
1472000	-459.2092	-490.6808	31.47155	2	0.6747319	0.0628307	0.000739141	0.0692625	0.235455	0.0283784	0.135257	0.0151278	0.015238	0.0387707	0.0503387	0.000471933	0.0104416	0.121723	0.0796148	0.0378828	0.0772251	0.0445684	0.0891894	0.429958	0.115099	0.0419351	0.0680206	0.0483116	0.00358788	0.0822603	0.326789	0.546858	0.237134	0.181364	0.196112	0.0323158	0.0688013	0.35136	0.915132	2.66471	4	3.422261
1473000	-449.7227	-489.4516	39.72893	10	0.6969016	0.0124532	0.0231517	0.0482539	0.0956288	0.0139305	0.0838585	0.137156	0.0667993	0.0104766	0.0334655	0.0264079	0.0614604	0.198518	0.0511187	0.179756	0.0357053	0.0887089	0.237448	0.239065	0.13982	0.190516	0.0492973	0.0218476	0.0772523	0.363973	0.161344	0.296398	0.100011	0.0397501	0.0553985	0.239027	0.0735266	0.362065	0.923715	2.64069	5	3.377997
1474000	-447.1052	-487.4012	40.29605	10	1.834006	0.0198742	0.0385395	0.0382418	0.0999804	0.108117	0.185925	0.00613017	0.0476498	0.0198574	0.0348583	0.0460155	0.0105312	0.462076	0.122327	0.0334818	0.186172	0.0432956	0.0422185	0.346618	0.218723	0.517508	0.130812	0.154044	0.046356	0.391445	0.0981844	0.305867	0.165105	0.184354	0.00567971	0.21762	0.272621	0.636116	1.06522	2.02604	5	4.327605
1475000	-449.3697	-497.8409	48.4713	10	1.302919	0.0188491	0.0798891	0.0191218	0.0177767	0.167046	0.0253716	0.0499558	0.0992454	0.00898861	0.0626053	0.000819379	0.0403626	0.0553513	0.178665	0.129084	0.145425	0.0447377	0.0416844	0.230737	0.0101711	0.107983	0.16039	0.0974395	0.0666868	0.0177743	0.352485	0.207761	0.169467	0.556242	0.0422562	0.0183226	0.193211	0.552088	1.0364	2.2183	5	3.222695
1476000	-448.0113	-492.5803	44.56895	10	2.184182	0.0096769	0.0467742	0.0520709	0.265085	0.0455717	0.174689	0.0668832	0.117253	0.0312417	0.103195	0.0499932	0.102161	0.102682	0.067566	0.238751	0.108988	0.00665666	0.0136209	0.047109	0.116623	0.28246	0.0144062	0.0436288	0.26979	0.137904	0.211113	0.350476	0.119302	0.30931	0.0254099	0.129306	0.314312	0.673271	1.07398	1.93843	5	3.659694
1477000	-449.5604	-492.3222	42.76173	10	1.673334	0.0364022	0.028156	0.116373	0.043237	0.096434	0.107005	0.0615159	0.0406934	0.0740855	0.096082	0.0209399	0.0265252	0.0695118	0.0212735	0.200849	0.0446572	0.159918	0.317437	0.178174	0.0165056	0.356971	0.314634	0.278615	0.0232864	0.000855652	0.0361248	0.0520931	0.101951	0.582475	0.0515274	0.304287	0.2509	0.615077	1.05916	2.07486	5	3.858595
1478000	-430.5676	-490.0283	59.46068	10	0.6341164	0.0395178	0.0058853	0.0176339	0.159608	0.141542	0.0733013	0.071679	0.0690172	0.0443194	0.0205098	0.0209064	0.0126027	0.0279941	0.0085383	0.115335	0.0358794	0.130504	0.119546	0.0417636	0.0106599	0.0540517	0.238338	0.0191377	0.0218231	0.0512216	0.216547	0.331705	0.106629	0.267047	0.172228	0.181256	0.0602122	0.330713	0.897774	2.7113	5	2.826728
1479000	-443.4983	-485.1357	41.63741	10	1.482521	0.0226115	0.0211539	0.0247529	0.270008	0.0429093	0.16285	0.0264615	0.142741	0.0375407	0.0904806	0.0293003	0.000793176	0.126949	0.0045668	0.103797	0.311682	0.0844586	0.0266391	0.127368	0.0503088	0.211185	0.085538	0.156952	0.0909942	0.157583	0.165274	0.34168	0.14163	0.0709662	0.313652	0.345629	0.22261	0.585621	1.04938	2.14239	5	3.788456
