Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	brlens[108]	brlens[109]	brlens[110]	brlens[111]	brlens[112]	brlens[113]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2825000	-2449.379	-2610.454	161.0751	10	1.305912	0.132285	0.0911913	0.00153494	0.0871402	0.191755	0.00616672	0.0157834	0.0223483	0.0253209	0.0110572	0.0078252	0.0275719	0.00211366	0.0508123	0.0142976	0.00501883	0.00186468	0.0430097	0.0499467	0.00571294	0.00512182	0.0600393	0.0989744	0.0410587	0.00257625	0.00268127	0.0138987	0.00642528	0.0232091	0.0277371	0.00106935	0.0346559	0.12287	0.0159034	0.0429075	0.0242401	0.0217229	0.0214906	0.000950315	0.0363869	0.114972	0.0223311	0.00380334	0.0331636	0.0376821	0.000965742	0.0257014	0.0317512	0.0593458	0.0123945	0.0878618	0.00458796	0.102141	0.0202665	0.0276064	0.0230821	0.0398806	0.0745305	0.00836341	0.0202919	0.562362	0.0255614	0.199677	0.0942208	0.0174747	0.036219	0.0200605	0.0535289	0.10365	0.0152953	0.0901467	0.000722135	0.256484	0.0555437	0.0860447	0.090617	0.064617	0.00700451	0.0155301	0.0798408	0.00368093	0.027918	0.209399	0.113742	0.0188399	0.0422058	0.211928	0.00775178	0.0268396	0.103414	0.0739545	0.217102	0.0517994	0.0755117	0.0100757	0.106797	0.137719	0.0850144	0.00349011	0.325815	0.13444	0.19017	0.0152708	0.0975311	0.00671912	0.0116426	0.0856595	0.242092	0.0928399	0.456787	0.303168	0.0361679	0.00861001	0.193724	0.552703	1.03665	2.21692	5	7.556094
2826000	-2467.794	-2610.262	142.4681	10	0.7236879	0.105748	0.0305151	0.0680614	0.0501676	0.353654	0.00917249	0.0064375	0.0176729	0.0277193	0.0322159	0.012304	0.0170396	0.0111164	0.0285989	0.0230656	0.00594065	0.00183073	0.0420478	0.156434	0.00707749	0.00106845	0.0859339	0.168691	0.0216909	0.00478682	0.00821007	0.00110506	0.0100477	0.0252837	0.0120489	0.0226467	0.00667688	0.00373163	0.00849534	0.0137184	0.0153225	0.0990545	0.0721202	0.0494829	0.0601993	0.114296	0.000893288	0.0132786	0.0327732	0.00251346	0.0169369	0.0628552	0.0144704	0.0127876	0.00827301	0.126596	0.0149904	0.0413293	0.0183174	0.0290363	0.0975525	0.0195943	0.0643442	0.394514	0.056459	0.424641	0.0277248	0.236458	0.0312967	0.158017	0.00843103	0.00164619	0.0399769	0.0375033	0.0480788	0.00782513	0.0314652	0.124914	0.0154084	0.0844617	0.0153656	0.0207069	0.0212087	0.0795581	0.16367	0.0110192	0.120778	0.196715	0.00712605	0.0894633	0.136759	0.439015	0.131144	0.0583768	0.0361299	0.201961	0.387608	0.00413207	0.106283	0.0218033	0.00400565	0.0212466	0.0522014	0.0282438	0.438886	0.00111718	0.10944	0.129595	0.131751	0.181467	0.0790739	0.0450072	0.267988	0.0450755	1.09553	0.0326193	0.0410523	0.0284561	0.0792535	0.374496	0.93334	2.61291	5	9.098373
2827000	-2442.518	-2601.175	158.6569	10	0.8545494	0.181763	0.0843866	0.0094143	0.0818173	0.118545	0.00437583	0.000955131	0.0399959	0.0313831	0.0665621	0.0168958	0.0385129	3.96569e-05	0.0407869	0.0035921	0.0012322	0.0111758	0.0361167	0.0448613	0.0073106	0.0137873	0.14386	0.0386166	0.0498809	0.0070869	0.00963083	0.0610087	0.00160002	0.00807308	0.0123025	0.00468493	0.0273303	0.014941	0.00745367	0.0105398	0.00119944	0.0437387	0.0440858	0.00597128	0.045639	0.145051	0.00682242	0.00707998	0.0282459	0.129455	0.0107317	0.0251978	0.0174611	0.00456701	0.0156277	0.00106106	0.0339628	0.126582	0.0181003	0.10621	0.035128	0.020141	0.0357862	0.097627	0.0986214	0.66872	0.0263517	0.0233613	0.00159055	0.184131	0.0288684	0.0165687	0.0254499	0.0426673	0.00443812	0.0387542	0.334082	0.0512893	0.134194	0.0313697	0.0140238	0.0825868	0.0717928	0.134781	0.147664	0.00285755	0.0559959	0.0973933	0.00135104	0.193887	0.143003	0.240261	0.0984841	0.0821302	0.145429	0.0233559	0.307902	0.000613525	0.15027	0.00920559	0.0345343	0.153894	0.208526	0.00305177	0.360608	0.0166046	0.00328306	0.0540231	0.100581	0.0390512	0.00224025	0.0393423	0.0496394	0.0885809	0.601276	0.0542328	0.0071758	0.011242	0.107102	0.428203	0.970995	2.4937	5	7.777319
2828000	-2450.282	-2609.281	158.9991	10	0.7135238	0.120825	0.102053	0.0175592	0.0559861	0.243147	0.00672519	0.00351755	0.038081	0.0270662	0.0486952	0.0238009	0.0214458	0.0128653	0.0226206	0.0267144	0.00963532	0.0501017	0.00189396	0.00612988	0.00419728	0.00927811	0.0299704	0.184497	0.09462	0.0536106	0.0182024	0.0389276	0.000433286	0.0510936	0.00670207	0.00065574	0.0384377	0.011331	0.00922848	0.0360764	0.0458697	0.0570625	0.019161	0.016184	0.106389	0.103236	0.0144532	0.000567357	0.0770437	0.14591	0.0163387	0.0169713	0.0305084	0.00448567	0.00445782	0.024983	0.00863582	0.0554658	0.056798	0.0339177	0.0345806	0.0514854	0.096361	0.108178	0.0385727	0.46058	0.0118671	0.125418	0.0135536	0.122176	0.00240515	0.00648307	0.151917	0.0162219	0.0507512	0.0366921	0.0822475	0.0155538	0.0575002	0.0145029	0.0670198	0.0132111	0.0889415	0.000337597	0.0689364	0.33393	0.000303428	0.108574	0.00896781	0.0250242	0.00332679	0.13045	0.122145	0.0745165	0.205973	0.0346565	0.212468	0.0187249	0.0326831	0.112833	0.0679321	0.0934903	0.0614207	0.0191091	0.513198	0.0148245	0.0891243	0.0142207	0.125899	0.00357804	0.0427178	0.144128	0.164838	0.0453149	0.638984	0.107706	0.0136861	0.00331698	0.077079	0.369842	0.929779	2.6233	5	7.588123
2829000	-2458.691	-2624.073	165.3825	10	0.8600684	0.0802252	0.0997044	0.0452838	0.192333	0.137036	0.00480972	0.0137694	0.0433046	0.0218988	0.0237461	0.000753799	0.0406799	0.0110366	0.0759923	0.00924471	0.0136325	0.00872327	0.00221792	0.169301	0.0298202	0.0113036	0.0642246	0.109907	0.22111	0.0100975	0.0192704	0.00338056	0.0156183	0.0291952	0.00875676	0.00791153	0.00497071	0.00960346	0.018519	0.0341988	0.0336159	0.153281	0.0360172	0.02348	0.0667288	0.181764	0.0374224	0.00484996	0.0657752	0.00571725	0.0191115	0.0951993	0.0113364	0.00713272	0.0302264	0.0101031	0.0335221	0.0103529	0.00442451	0.0874907	0.043182	0.0243699	0.107314	0.0182552	0.0816505	0.55836	0.00845228	0.0528448	0.2958	0.25926	0.00338669	0.103994	0.0409827	0.0710462	0.0242761	0.0360119	0.295351	0.31623	0.135785	0.00301385	0.0509891	0.000841844	0.102285	0.00221525	0.0941897	0.048254	0.00150177	0.00755809	0.00831367	0.059857	0.179693	0.0366958	0.0105794	0.311533	0.124042	0.0355027	0.2277	0.147968	0.0955448	0.300941	0.00180058	0.0115825	0.013538	0.0340502	0.229703	0.0362755	0.195477	0.0660017	0.13468	0.0714888	0.0293875	0.124166	0.0438628	0.0410326	0.054173	0.188824	0.0301292	0.00238455	0.108262	0.430239	0.972304	2.4892	5	8.143462
2830000	-2462.488	-2620.124	157.6359	10	1.110967	0.136667	0.121575	0.0737268	0.126657	0.197244	0.00535794	0.00234966	0.0250623	0.0254759	0.063849	0.0010972	0.023621	0.00417899	0.0338275	0.0103257	0.0908683	0.018014	0.0154413	0.0521342	0.0164625	0.00439525	0.205246	0.162084	0.0484796	0.000225919	0.0196286	0.0179001	0.0420031	0.0263965	0.0187459	0.00408302	0.0340569	0.0457162	0.0103735	0.0531429	0.00517561	0.0611845	0.0124276	0.0848987	0.106414	0.179796	0.0164025	0.00352657	0.0897357	0.08846	0.0420959	0.0313251	0.00357242	0.00837732	0.00760464	0.014497	0.0696071	0.0120599	0.0995861	0.0903879	0.0401419	0.146887	0.101989	0.0290679	0.00775498	0.520589	0.0335585	0.0219288	0.0125215	0.355125	0.00465335	0.0717704	0.0309776	0.0214535	0.206444	0.106994	0.0359131	0.0159471	0.0109852	0.0109497	0.0569658	0.0738504	0.289125	0.121248	0.0596171	0.237138	0.205315	0.177896	0.0161437	0.156305	0.00242284	0.0232987	0.0177992	0.259121	0.0214639	0.0150364	0.251432	0.0567845	0.17296	0.231209	0.122147	0.0697632	0.03245	0.000148526	0.148216	0.0608963	0.0311138	0.0568827	0.170636	0.0199545	0.0258449	0.0175626	0.190805	0.0769857	0.0407471	0.0228876	0.107847	0.00231312	0.158548	0.50774	1.0162	2.31751	5	8.191532
2831000	-2455.177	-2612.712	157.5345	10	0.9390408	0.0450683	0.125779	0.0105778	0.187852	0.118219	0.0107706	0.00409347	0.0311324	0.0177569	0.0660695	0.00387116	0.0225809	0.00208102	0.0417662	0.00913388	0.0388589	0.00656078	0.0755195	0.000194999	0.00136553	0.0220877	0.0935944	0.165085	0.0967473	0.00907546	0.0272815	0.0262858	0.0124593	0.013666	0.019032	0.00672067	0.0328467	0.108663	0.00858411	0.0392792	0.0143084	0.0245433	0.00445066	0.0537968	0.164853	0.235802	0.0274408	0.00221616	0.105458	0.0112591	0.0137902	0.0332062	0.128643	0.000361579	0.0220528	0.0220698	0.047713	0.0333546	0.0631444	0.00750491	0.0292254	0.0403966	0.159176	0.0173029	0.0621426	0.499568	0.0211604	0.00496373	0.169526	0.405297	0.0254064	0.141039	0.0465017	0.051445	0.254531	0.00451264	0.106047	0.0310531	0.0352019	0.0316232	0.00894591	0.164395	0.279155	0.0173374	0.0404385	0.0194895	0.302717	0.0602926	0.00545822	0.40609	0.0059404	0.0280218	0.0402291	0.46479	0.0345412	0.0166619	0.239426	0.0185023	0.0039754	0.0198994	0.0113347	0.15581	0.041509	0.0240674	0.263886	0.0285754	0.0781585	0.0110298	0.0713535	0.00285582	0.118846	0.0822057	0.015271	0.0220228	0.114843	0.0222303	0.000792039	0.0901122	0.124636	0.45763	0.989116	2.42862	5	7.983958
2832000	-2488.847	-2630.494	141.6471	10	1.247723	0.19458	0.0573111	0.0824594	0.00188478	0.123898	0.0122058	0.00998574	0.0354983	0.0375458	0.052835	0.000845421	0.0438134	0.0144739	0.085897	0.0425336	0.0219424	0.000713851	0.0566929	0.00818672	0.0292978	0.00108665	0.0441782	0.0968557	0.0938446	0.013942	0.00440569	0.0319466	0.0127223	0.0122907	0.0273429	0.0130792	0.0282618	0.0422875	0.00053088	0.0125041	0.0144405	0.0545994	0.0562654	0.151281	0.000277681	0.112947	0.0231527	0.000199444	0.0573932	0.0617722	0.0269415	0.071399	0.00443527	0.00289608	0.0315068	0.0243961	0.00368406	0.0135302	0.0439957	0.00128022	0.0163669	0.0352097	0.145228	0.0274206	0.11884	0.428756	0.00212	0.288517	0.393087	0.491727	0.0666406	0.078487	0.16521	0.0809509	0.224104	0.0200028	0.215399	0.00333863	0.0200577	0.0275674	0.130921	0.0242315	0.00133236	0.181365	0.00286139	0.317981	0.08654	0.190899	0.0228882	0.00372798	0.218921	0.0851504	0.129468	0.491002	0.0184782	0.03906	0.0203202	0.0118732	0.234712	0.0763933	0.017634	0.00494227	0.185577	0.153673	0.0783908	0.223392	0.183014	0.025714	0.060743	0.115808	0.0141602	0.321461	0.00409848	0.0768685	0.0177786	0.0117555	0.0775615	0.0385735	0.183595	0.540363	1.03139	2.24465	5	8.852577
2833000	-2462.933	-2617.436	154.5032	10	0.9288577	0.0947582	0.0936763	0.0582243	0.163638	0.0287419	0.0232693	0.00628154	0.0134137	0.00957578	0.0642986	0.0177498	0.0291188	0.00516859	0.0240532	0.0114328	0.0293412	0.000262082	0.0419431	0.0297976	0.00274018	0.00346463	0.0385443	0.259321	0.0290451	0.00522373	0.00823404	0.0113048	0.00263496	0.0207643	0.000971258	0.0424694	0.0250962	0.0179058	0.00151921	0.0177531	0.0754351	0.037851	0.0363058	0.072247	0.107603	0.0834577	0.0416962	0.00694697	0.0367019	0.0823373	0.0282908	0.0310435	0.0450228	0.0256803	0.00340511	0.0848734	0.00382579	0.0369625	0.022063	0.0555851	0.0636907	0.0149414	0.058005	0.0429924	0.0124591	0.506882	0.0127815	0.0111253	0.040491	0.20782	0.0753023	0.0498598	0.0554517	0.0013148	0.00245685	0.0184315	0.0389419	0.0382906	0.0319222	0.000895626	0.0712355	0.00449679	0.0622973	0.0670173	0.138048	0.0275528	0.000765893	0.110699	0.0089781	0.00286031	0.0295646	0.0182767	0.281232	0.0108414	0.00362513	0.00212722	0.0393546	0.173195	0.149296	0.0615948	0.15164	0.0433901	0.0193792	0.449286	0.143736	0.158304	0.00958458	0.00940346	0.0101086	0.485876	0.0962832	0.0373629	0.0310208	0.0247814	0.0610903	0.000459008	0.0760589	0.0709037	0.12255	0.454272	0.987133	2.43605	5	6.574855
2834000	-2478.249	-2624.259	146.01	10	1.26604	0.146713	0.0621492	0.00238244	0.0498588	0.244935	0.00616398	0.00552634	0.0392608	0.0507793	0.019148	0.0153494	0.00600252	0.00247505	0.0467731	0.0120393	0.041229	0.0139686	0.0357308	0.00902321	0.0156195	0.00440915	0.158196	0.0901774	0.134633	0.000654023	0.00293854	0.00722428	0.00423445	0.0138831	0.00476121	0.00174688	0.0360173	0.0760157	0.00454711	0.0253014	0.0853774	0.174151	0.0432912	0.00302543	0.0256209	0.100529	0.0232329	0.0022734	0.0432604	0.182184	0.00609351	0.0455318	0.0743064	0.027795	0.0413181	0.04419	0.00739401	0.0140529	0.000127346	0.122018	0.0198298	0.039233	0.195108	0.230471	0.220687	1.10585	0.137193	0.000461958	0.0502035	0.315611	0.0178534	0.0375208	0.102624	0.117811	0.281364	0.0260117	0.0523278	0.0118371	0.00582476	0.0206848	0.0792841	0.212346	0.0608035	0.0789297	0.028628	0.256758	0.254441	0.00962937	0.0216762	0.00725433	0.0832374	0.0964725	0.0459566	0.0237658	0.0209681	0.0119758	0.02455	0.089372	0.00480854	0.271507	0.0373851	0.267333	0.0401675	0.0613935	0.0507182	0.00215241	0.189145	0.00184015	0.0653898	0.575288	0.0290414	0.181091	0.0273451	0.00946171	0.0828573	0.0395785	0.0876467	0.195799	0.186817	0.544337	1.03312	2.23573	5	9.07015
2835000	-2456.919	-2620.471	163.5515	10	0.6278953	0.13098	0.0821864	0.0335026	0.154195	0.238235	0.00512961	0.00960474	0.0433237	0.0792562	0.000322379	0.0130363	0.0331749	0.00492096	0.0368711	0.0171738	0.0110647	0.00450948	0.0065987	0.0170837	0.0176716	0.0135979	0.0116391	0.141319	0.082306	0.00367803	0.00698864	0.00856427	0.00457413	0.0252406	0.00251513	0.0443147	0.0208956	0.0356904	0.00302349	0.0175209	0.108533	0.064403	0.0521002	0.0389544	0.0199635	0.0541043	0.0401673	0.00801644	0.141271	0.111138	0.0178284	0.030268	0.000527679	0.0308852	0.00824319	0.147223	0.0326706	0.021486	0.0173723	0.0086115	0.0302219	0.0529683	0.0758106	0.000806387	0.139742	0.359405	0.297195	0.0294386	0.166701	0.0435672	0.191406	0.152832	0.0481913	0.192785	0.204051	0.0162192	0.0580172	0.313331	0.13955	0.0268953	0.0367702	0.0104426	0.0348343	0.044465	0.028405	0.00774997	0.11539	0.086492	0.00468673	0.072889	0.00742845	0.138534	0.287818	0.0275373	0.00449147	0.0408752	0.00324859	0.203253	0.117273	0.279676	6.8449e-05	0.0119321	0.0746563	0.195057	0.535812	0.0266298	0.00049977	0.0143741	0.0401681	0.653149	0.00334331	0.078607	0.00034895	0.100975	0.0864713	0.0503087	0.0129787	0.0258095	0.0589077	0.327427	0.894909	2.71876	5	8.317057
2836000	-2467.534	-2611.509	143.9757	10	0.8106058	0.16169	0.00384987	0.0157288	0.165707	0.278349	0.00400619	0.00947771	0.0732844	0.0415906	0.00981059	0.00566229	0.0473899	0.00307599	0.00646727	0.00679987	0.00995189	0.00166362	0.0957979	0.00045025	0.0228103	0.0190815	0.13425	0.189226	0.114717	0.0222019	0.0268196	0.000383739	0.0081746	0.015961	0.00470369	0.0341751	0.0244904	0.040805	0.0302083	0.00155767	0.0720614	0.0242957	0.0566445	0.0120887	0.0597298	0.106128	0.0457615	0.00864392	0.0470838	0.0547039	0.0269943	0.0427079	0.0344636	0.00301752	0.0215348	0.0764278	0.0406828	0.0242684	0.0213923	0.123506	0.0376156	0.0943528	0.147654	0.00188178	0.00281211	0.635285	0.515619	0.0101897	0.0160443	0.0525534	0.143916	0.21824	0.0634082	0.0866726	0.00743906	0.10715	0.0821561	0.132304	0.0621168	0.000522339	0.0572371	0.0353668	0.141741	0.297323	0.018335	0.0230127	0.0750035	0.00365772	0.0228083	0.167973	0.00642529	0.149836	0.177281	0.0185252	0.00600527	0.150316	0.00570305	0.00169965	0.134359	0.290274	0.0139912	0.00382986	0.0241481	0.200288	0.644953	0.00376845	0.00227001	0.0210534	0.411502	0.305551	0.0902186	0.108656	0.146776	0.0474142	0.0604483	0.0152873	0.0119591	0.0828825	0.0978135	0.411369	0.959851	2.53097	5	8.928269
2837000	-2450.743	-2614.739	163.9962	10	1.140903	0.0318017	0.155198	0.0555019	0.107565	0.0769286	0.00947664	0.00604323	0.0116729	0.0657322	0.0274286	0.0107787	0.0278048	0.00910834	0.0141932	0.00173127	0.0238181	0.00757365	0.0104834	0.155077	0.00261371	0.022546	0.258031	0.160601	0.0134348	0.00584023	0.00159907	0.000929634	0.018249	0.0290663	0.00714826	0.023131	0.0243561	0.0180882	0.00113203	0.00799478	0.0105391	0.0124547	0.0759089	0.0240249	0.0300949	0.068216	0.0284601	0.000457548	0.0555573	0.107213	0.039372	0.0373782	0.0046782	0.0481998	0.0109937	0.00809121	0.0154742	0.17904	0.0508324	0.0274135	0.101768	0.00429337	0.013435	0.0146129	0.0147708	0.429223	0.0194757	0.0230497	0.0226717	0.249997	0.120696	0.122753	0.0725907	0.174825	0.0622646	0.089272	0.0596695	0.00301302	0.053835	0.0111998	0.0349534	0.043813	0.0659083	0.142581	0.143916	0.0217736	0.0858328	0.0839144	0.0127057	0.0177867	0.124542	0.387268	0.0875006	0.00317437	0.0223582	0.125834	0.00392419	0.0235446	0.0519613	0.0301814	0.0253637	0.141836	0.0117489	0.0326498	0.0966988	0.00892601	0.00786128	0.00893604	0.0458984	0.479079	0.0571972	0.366951	0.163888	0.0176355	0.0456062	0.0893983	0.0256248	0.223254	0.16418	0.515361	1.01992	2.30054	5	7.262519
2838000	-2452.748	-2607.252	154.5037	10	1.0313	0.0998619	0.0855809	0.0472711	0.0554306	0.171848	0.0014485	0.0106229	0.00550927	0.00108913	0.0205304	0.0044687	0.0139089	0.000136934	0.0358896	0.0077552	0.0297392	0.00791859	0.0718588	0.0125409	0.0143257	0.00424915	0.132525	0.119484	0.0980351	0.00457403	0.00984969	0.000498784	0.00554115	0.0355211	0.0186582	0.00154895	0.019765	0.0125722	0.0182195	0.0403433	0.00204582	0.0523699	0.00820051	0.0114595	0.000586964	0.187661	0.0130323	0.00135807	0.0599911	0.0435181	0.0503785	0.00617746	0.0169431	0.00569472	0.0509083	0.0766437	0.0161431	0.015879	0.0364224	0.00834058	0.0787209	0.0227476	0.00556906	0.203777	0.0968679	0.38072	0.0240318	0.00350893	0.00368484	0.110543	0.00463167	0.206762	0.0781753	0.190813	0.0870666	0.104049	0.0582856	0.0360706	0.0182433	0.180427	0.0410728	0.060105	0.0239816	0.0274335	0.0155359	0.0209526	0.16691	0.0463773	0.259196	0.0250567	0.131963	0.257302	0.0223965	0.00458758	0.0157683	0.0651828	0.00279599	0.0250061	0.358391	0.137015	0.00301246	0.0275871	0.0218655	0.181029	0.0860428	0.0129075	0.00814304	0.0243719	0.127861	0.800142	0.462945	0.40393	0.0223465	0.0220963	0.0016882	0.126614	0.0569185	0.000843797	0.143157	0.485962	1.005	2.36588	5	7.874947
2839000	-2463.729	-2615.022	151.2927	10	0.9674605	0.127385	0.0754126	0.0605836	0.0839984	0.136304	0.0123367	0.00267657	0.0245245	0.0485282	0.0177461	0.004145	0.0178783	0.00363174	0.0064155	0.0071066	0.0507957	0.0074981	0.0493098	0.0411805	0.00806084	0.00959257	0.0961362	0.208024	0.0096275	0.00157768	0.0222818	0.0183674	0.00750726	0.0230857	0.016208	0.00365179	0.0472364	0.0517032	0.00497618	0.012574	0.0345711	0.0707149	0.126927	0.0969934	0.0074343	0.129457	0.0415642	0.00497469	0.0512775	0.0620542	0.0191607	0.0453305	0.0477469	0.00524042	0.00898369	0.0395376	0.0547233	0.308646	0.00327056	0.0202823	0.047701	0.0104307	0.132905	0.00568217	0.229475	0.307549	0.0685879	0.131104	0.0206423	0.490357	0.139935	0.299054	0.0668995	0.257864	0.0116252	0.0885166	0.0110992	0.118165	0.197672	0.0020345	0.302212	0.159468	0.087085	0.293536	0.00889958	0.083322	0.13179	0.0902181	0.0391481	0.0404392	0.243537	0.0177513	0.00943131	0.0360335	0.00229748	0.170469	0.00510564	0.000142128	0.208924	0.00472316	0.00540227	0.0828526	0.0095724	0.0812833	0.074513	0.0579272	0.00800066	0.0582431	0.00450389	0.0432357	0.017284	0.100528	0.000840563	0.105021	0.0360247	0.0708486	0.00698352	0.00442659	0.130416	0.466748	0.994392	2.40844	5	7.836282
2840000	-2483.296	-2617.787	134.4914	10	1.093432	0.0131943	0.164542	0.122943	0.0314354	0.233057	0.00448863	0.0218236	0.0241414	0.0283834	0.0245257	0.0281418	0.0306945	0.00317881	0.0522813	0.0122221	0.0307039	0.00357006	0.0724678	0.00840363	0.0102725	0.00747839	0.0820228	0.271268	0.00769692	0.00976262	0.000641888	0.00575082	0.00437544	0.0207299	0.0214781	0.037474	0.0413441	0.0769427	0.0131567	0.0711472	0.0395374	0.0187642	0.0492433	0.00141525	0.00759934	0.106711	0.0546652	0.00706676	0.0677458	0.0627594	0.0230037	0.0418234	0.00164301	0.0285616	0.0226223	0.123645	0.0166862	0.0551916	0.0195833	0.0269212	0.013397	0.0726696	0.156358	0.301963	0.00709061	0.279536	0.246486	0.00114867	0.0570071	0.395872	0.152428	0.243501	0.0902929	0.17826	0.0145725	0.0202558	0.0216886	0.108831	0.0434302	0.280946	0.542252	0.157034	0.0779424	0.0144835	0.0264554	0.219461	0.0116847	0.105004	0.00515662	0.0379431	0.204592	0.0125	0.00834936	0.050157	0.0186883	0.0635543	0.198982	0.147644	0.403034	0.135372	0.106157	0.0106275	0.00278247	0.038604	0.0951522	0.0017334	0.003291	0.189721	0.0362691	0.198449	0.00114765	0.079319	0.157199	0.0177242	0.00754664	0.00966242	0.0448235	0.00631775	0.15521	0.50314	1.01391	2.32774	5	8.499479
2841000	-2462.433	-2607.45	145.0173	10	1.149389	0.122988	0.11074	0.00498714	0.0614054	0.0974046	0.000693722	0.000307408	0.0173813	0.0323394	0.0733492	0.0488568	0.0410987	0.00586117	0.0527829	0.00198056	0.0469861	0.0111988	0.00980865	0.0975727	0.00765519	0.00394437	0.058031	0.217953	0.168572	0.0128694	0.0150166	0.0520479	0.00896021	0.0313135	0.00304977	0.0300017	0.0534562	0.00901409	0.0175546	0.0324995	0.0666288	0.139009	0.0093225	0.145052	0.00673201	0.271335	0.0235506	0.00747235	0.0464183	0.140736	0.00340732	0.0345909	0.0347232	0.0268359	0.00911077	0.0336879	0.00321452	0.00218755	0.00422418	0.124584	0.10174	0.00307205	0.0703888	0.395298	0.00944226	0.45335	0.16502	0.0290691	0.16043	0.427492	0.036722	0.0113235	0.00546811	0.162274	0.0709955	0.0544572	0.020051	0.0667533	0.0564488	0.168403	0.768307	0.00153362	0.0671285	0.0341935	0.00952182	0.0239098	0.061876	0.25561	0.128104	0.0551738	0.0227632	0.177586	0.0306399	0.00390499	0.0483198	0.0901474	0.183384	0.29674	0.0715318	0.0466792	0.106301	0.0738291	0.0278435	0.00121392	0.0220251	0.074931	0.0163724	0.175868	0.00689082	0.0555323	0.0708318	0.260479	0.209587	0.0220799	0.115088	0.0109303	0.021609	0.114336	0.165762	0.517469	1.02093	2.29584	5	8.923506
2842000	-2452.839	-2597.152	144.3128	10	1.077839	0.0655449	0.102498	0.00134312	0.0927753	0.253282	0.000642984	0.00960965	0.00505777	0.0183462	0.0854262	0.0111663	0.0198674	0.00120524	0.0137192	0.0118591	0.0246307	0.00866998	0.0194421	0.0313	0.0104572	0.0507575	0.0997431	0.107205	0.0150233	0.00260772	0.0256339	0.033026	0.00515136	0.0306047	0.00741895	0.00842016	0.0777827	0.122269	0.0210403	0.0519269	0.0574427	0.000561671	0.0131929	0.0289895	0.0236686	0.149443	0.00824078	4.50905e-05	0.0427279	0.0964346	0.0173768	0.0382306	0.0209625	0.0201031	0.0104941	0.000257868	0.0715935	0.00757255	0.0294468	0.00584225	0.070871	0.0149713	0.114848	0.546196	0.266695	0.592505	0.14685	0.146146	0.0563032	0.22426	0.0945051	0.00447244	0.016134	0.0342541	0.00250668	0.105298	0.00417522	0.15017	0.0156181	0.175927	0.644533	0.00793823	0.00424191	0.0154731	0.229303	0.0265331	0.0690887	0.0202713	0.114068	0.0699066	0.0054011	0.0735667	0.00945468	0.0747414	0.000373327	0.0801921	0.0168039	0.425313	0.10775	0.0121596	0.00716441	0.0119801	0.0150706	0.0907488	0.396306	0.291524	0.0206246	0.317006	0.172544	0.0147656	0.193385	0.136921	0.0995911	0.0114162	0.00651473	0.0223565	0.0289971	0.0281052	0.152218	0.49896	1.01179	2.33703	5	8.742923
