Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
30000	-842.9485	-885.8226	42.87409	2	3.090799	0.00536598	0.0176979	0.0103204	0.000454273	0.020631	0.013627	0.0131751	0.00514443	0.0175737	0.00747749	0.0107697	0.00670027	0.00722442	0.0457798	0.012169	0.0167558	0.0304518	0.00397585	0.0604148	0.0266152	0.07138	0.0584789	0.0448259	0.00497942	0.030334	0.0222489	0.0244263	0.000361679	0.0415597	0.0837466	0.0491311	0.00033344	0.0361284	0.207642	0.0552399	0.0469804	0.0233403	0.075035	0.0374613	0.00601587	0.0319073	0.369565	0.219868	0.0224568	0.0858355	0.00429542	0.0715984	0.0516921	0.139369	0.0942768	0.107651	0.0485483	0.0577657	0.396167	0.736434	1.08293	1.78447	4	2.556804
31000	-851.3889	-885.0107	33.62186	1	4.524308	0.0164063	0.0242247	0.0186341	0.0504954	0.0098463	0.0200096	0.00932076	0.00492844	0.000711153	0.159277	0.0126949	0.0182062	0.00423006	0.0279691	0.0051114	0.0126186	0.0786228	0.00998227	0.00946554	0.0481546	0.0124743	0.0224698	0.0198044	0.00597889	0.0231789	0.00213562	0.0851519	0.0374249	0.0794002	0.0227044	0.0736196	0.00128993	0.00824752	0.455357	0.101141	0.0872946	0.00294736	0.0635037	0.0417945	0.0625834	0.0485092	0.401257	0.0515279	0.0734835	0.103445	0.0955308	0.125604	0.0296097	0.158455	0.124378	0.115315	0.0128307	0.00187198	0.481035	0.791589	1.08402	1.64336	3	3.091229
32000	-840.1732	-887.7314	47.55818	2	1.63917	0.00778561	0.05097	0.0394617	0.0137566	0.0106315	0.0244307	0.00519422	0.0127472	0.0269824	0.0258883	0.0129144	0.00847909	0.0137716	0.0288952	0.00497324	0.023697	0.0385198	0.0130171	0.0126663	0.0099989	0.109805	0.00252072	0.0413571	0.00142319	0.0415117	0.0209327	0.0409354	0.00719058	0.0751793	0.00222626	0.0310227	0.00388321	0.0335556	0.258888	0.202924	0.0217426	0.000459945	0.0946947	0.032506	0.0037355	0.0503505	0.249636	0.0412097	0.146254	0.120981	0.0063302	0.0713229	0.0320721	0.1671	0.093629	0.103216	0.0767424	0.076485	0.246043	0.610193	1.05765	2.08612	4	2.646604
33000	-839.1096	-886.5813	47.47165	2	2.340372	0.0151917	0.00277031	0.0172551	0.0565897	0.0228513	0.00269233	0.00725641	0.00330352	0.000915771	0.0381835	0.0128043	0.0057076	0.0042028	0.0381449	0.000272275	0.00121531	0.0261185	0.00624395	0.00756662	0.00252469	0.052051	0.0134418	0.0101779	0.00515826	0.0215962	0.00215087	0.0471871	0.022267	0.0805451	0.0220308	0.0495464	0.00674101	0.109205	0.345342	0.0563076	0.0523582	0.00326147	0.160416	0.10164	0.0312361	0.0555905	0.0265434	0.0316741	0.0374304	0.0128245	0.0220526	0.0779213	0.0713689	0.0966982	0.0504985	0.161491	0.0869492	0.0341848	0.330781	0.68693	1.07657	1.90572	4	2.229698
34000	-837.4939	-884.1421	46.64818	2	2.436821	0.0671081	0.0018857	0.00209393	0.0379674	0.00823579	0.00426676	0.00110692	0.00504587	0.00908197	0.0204581	0.0976621	0.00239994	0.00260595	0.0200862	0.0153758	0.00497994	0.0469572	0.0110155	0.012085	0.0149596	0.0575115	0.0915336	0.00559876	0.00322721	0.00771305	0.0143365	0.0336954	0.0554408	0.0614296	0.0773758	0.000545054	0.0444461	0.0640931	0.228022	0.193046	0.0318691	0.0024521	0.108479	0.236626	0.00226008	0.0476725	0.0307141	0.00929921	0.0286235	0.0104723	0.0404917	0.0267653	0.0590827	0.13648	0.0560296	0.0988919	0.00802044	0.0351796	0.340384	0.694656	1.07787	1.88709	4	2.292801
35000	-847.9847	-895.2277	47.24295	2	1.294213	0.0289889	0.00594472	0.0222405	0.00443179	0.0296624	0.0348384	3.99012e-05	0.0243252	0.00326992	0.00153318	0.0664534	0.00266427	0.00237529	0.00925342	0.0102458	0.00623632	0.0264155	0.0244726	0.00231355	0.0192299	0.0487448	0.0408103	0.0075247	0.0168437	0.00434461	0.00881816	0.0425954	0.00725223	0.205537	0.158016	0.0031075	0.0508467	0.31066	0.319733	0.0779291	0.0140346	0.00287653	0.109676	0.00967763	0.00284027	0.0739114	0.070047	0.259148	0.0615538	0.0139009	0.0231075	0.0778736	0.00970288	0.0862362	0.018839	0.0493306	0.0215774	0.00918304	0.191713	0.550288	1.03564	2.22235	4	2.541216
36000	-847.5587	-894.2595	46.70084	2	2.120108	0.00742534	0.044981	0.0236019	0.0411226	0.0128619	0.0564529	0.0324357	0.0191979	0.0227245	0.000750287	0.0432217	0.00055411	0.000174967	0.0447311	0.0345871	0.003843	0.0413159	0.00583266	0.00794509	0.0114093	0.0459327	0.0469541	0.00991743	0.00476354	0.0150403	0.00400552	0.0402071	0.00552391	0.0818227	0.0864346	0.00559693	0.0550804	0.22472	0.278385	0.115045	0.148143	0.0141699	0.0762805	0.033005	0.0010188	0.0424146	0.0178105	0.0660758	0.0493022	0.019333	0.0370273	0.0588048	0.00378518	0.181986	0.0733354	0.130138	0.0415578	0.0068862	0.307202	0.667207	1.07272	1.95287	4	2.475672
37000	-843.9036	-888.4042	44.50056	2	4.141589	0.0116199	0.00411474	0.0325872	0.052048	0.0126033	0.0137073	0.0151938	0.00232323	1.35755e-05	0.00484327	0.0323812	0.0226431	0.00395396	0.0286423	0.00457913	0.0119692	0.0861587	0.0382058	0.0214392	0.0270368	0.027046	0.0203949	0.0579416	0.0119957	0.019062	0.0304233	0.00895928	0.0133283	0.12007	0.129386	0.00234193	0.0644549	0.273625	0.18941	0.181733	0.0585777	0.0211976	0.0565273	0.107804	0.000681801	0.102115	0.00741473	0.080637	0.0467169	0.017598	0.120537	0.0259853	0.0207575	0.0143845	0.0628939	0.0817655	0.00271303	0.0340342	0.461975	0.779967	1.08435	1.6737	4	2.438576
38000	-852.5028	-890.109	37.60624	1	4.663694	0.0226282	0.00954622	0.0171762	0.00265188	0.0180431	0.01683	0.00199603	0.0283489	0.0122656	0.00985511	0.0440907	0.0127168	0.00178821	0.0169422	0.00802818	0.0349275	0.088342	0.0100229	0.00592793	0.00727689	0.051764	0.0596697	0.00714223	0.00847815	0.0382547	0.00563293	0.0217041	0.0110407	0.0637614	0.166782	0.046983	0.0030097	0.271592	0.416506	0.0477136	0.0437361	0.0126532	0.0407958	0.0371729	0.000970245	0.0384318	0.0246986	0.336661	0.0158844	0.01512	0.0623127	0.0801745	0.0672912	0.0668069	0.113529	0.115116	0.00907642	0.00898285	0.48748	0.795429	1.08383	1.63326	3	2.678852
39000	-854.7	-897.3939	42.6939	2	3.027275	0.037944	0.00848406	0.028046	0.0133474	0.030055	0.0210549	0.024809	0.00279708	0.00555406	0.102203	0.00249634	0.0221221	0.000659746	0.0309807	0.00046377	0.00448536	0.0684834	0.0346254	0.0308351	0.0477164	0.075748	0.0352726	0.0468898	0.0296063	0.0196602	0.0413122	0.0292009	0.0294036	0.109016	0.0348427	0.129092	0.00635749	0.149749	0.261281	0.0918583	0.0575029	0.0376769	0.13862	0.0439269	0.000849751	0.0781172	0.0667684	0.266222	0.0107259	0.143855	0.0424101	0.0615823	0.0395863	0.109932	0.0536743	0.115106	0.00949135	0.00283637	0.391361	0.733027	1.08265	1.79296	4	2.885337
40000	-848.5261	-892.8808	44.35472	2	1.588627	0.00709178	0.00729478	0.00572452	0.00323339	0.00193282	0.0373453	0.00308623	0.0157656	0.0285568	0.0729756	0.0275014	0.0235351	0.00145621	0.024881	0.00546985	0.00484912	0.138542	0.0311606	0.00638132	0.0152234	0.10218	0.0204104	0.0568306	0.0123715	0.0100718	0.00260288	0.0641652	0.0354869	0.100913	0.0297621	0.0529406	0.00468018	0.0550916	0.211728	0.0529141	0.00424415	0.0354037	0.0187938	0.170971	0.0870143	0.0613395	0.0739463	0.262819	0.0824219	0.0166717	0.0674602	0.0591872	0.0506565	0.166262	0.0954256	0.117919	0.00630896	0.00804246	0.238694	0.602673	1.05523	2.1034	4	2.659043
41000	-844.5191	-888.3576	43.83853	2	3.720346	0.0327521	0.00404247	0.0871462	0.0132276	0.0142585	0.0132111	0.000505293	0.00136462	0.0201434	0.0225965	0.107638	0.00291791	0.0175476	0.0286858	0.00421736	0.01513	0.0291272	0.00693207	0.00678338	0.000630077	0.0686829	0.0687093	0.0316797	0.00143535	0.0175262	0.0187009	0.0179752	0.0123354	0.119279	0.0758086	0.0887172	0.00908948	0.0665499	0.192707	0.0743503	0.0369203	0.0126573	0.0417777	0.362726	0.0017828	0.081105	0.00329874	0.133829	0.0428837	0.017266	0.0170925	0.0462966	0.104997	0.0141792	0.0934641	0.119142	0.0139212	0.0101137	0.438307	0.764947	1.08433	1.71242	4	2.445856
42000	-830.27	-878.7394	48.46932	2	2.072502	0.0161222	0.000482101	0.0238761	0.000731164	0.013082	0.022793	0.0337912	0.0163248	0.00194141	0.0174834	0.0430997	0.0121942	0.000700824	0.0107028	0.00612353	0.00363351	0.0556275	0.0218724	0.0269764	0.00859572	0.0274331	0.0281194	0.00397772	0.0106496	0.00376989	0.012879	0.0422109	0.0229421	0.0786693	0.0694618	0.00169776	0.0251541	0.0157716	0.326892	0.163394	0.0263944	0.0058737	0.0600477	0.0914787	0.00399237	0.0549929	0.222433	0.0944156	0.111024	0.0149099	0.00461354	0.101794	0.0569024	0.00481567	0.0400225	0.152279	0.00589177	0.00554273	0.301778	0.662508	1.0717	1.96401	4	2.2266
43000	-840.6439	-887.7635	47.11954	2	1.374049	0.0154532	0.0122515	0.00622161	0.00623235	0.0165482	0.0333835	0.000351047	0.00342629	0.0367546	0.0194693	0.0383895	0.00110834	0.0026541	0.0311865	0.00226321	0.0192796	0.0605312	0.0144053	0.00931495	0.075775	0.0590533	0.0186413	0.0167907	0.00780346	0.0205268	0.0259292	0.0288644	0.0149066	0.108164	0.0309802	0.102599	0.000867932	0.344256	0.394431	0.0711547	0.075675	0.00551031	0.0868343	0.000324258	0.0158822	0.0739339	0.0935445	0.139069	0.0251434	0.140694	0.0114634	0.0390678	0.0806355	0.0216798	0.0757585	0.0710064	0.111516	0.0143724	0.205194	0.566155	1.04208	2.18657	4	2.732079
44000	-860.9359	-897.8965	36.96062	2	2.306809	0.0594595	0.0362006	0.00720113	0.0455243	0.0169693	0.0134684	0.0121583	0.0263088	0.0222519	0.0368268	0.0217942	0.00181878	0.00981547	0.00874067	0.00452787	0.00268838	0.0898463	0.0379176	0.000481398	0.0392134	0.0755142	0.0148861	0.0238021	0.000570785	0.0276031	0.00680123	0.0655749	0.044063	0.205032	0.00124099	0.0649771	0.0139439	0.434312	0.316427	0.17882	0.0782709	0.00342616	0.233902	0.0305625	0.00141162	0.0898563	0.0222956	0.157432	0.165529	0.0169656	0.155605	0.0782522	0.128853	0.051897	0.083311	0.0975449	0.0480281	0.0229552	0.32734	0.68412	1.07606	1.91248	4	3.43288
45000	-847.9617	-888.6889	40.72716	1	2.550582	0.00402084	0.0111901	0.0142331	0.00615598	0.0189585	0.0311592	0.00492729	0.00081243	0.0201786	0.0174883	0.0623707	0.0251425	0.00793865	0.0165218	0.00780586	0.00518268	0.0426458	0.0432871	0.00617776	0.00287229	0.068381	0.025854	0.0568718	0.000730843	0.0123774	0.0167659	0.0477719	0.0949059	0.106076	0.00749322	0.0807504	0.00823718	0.11762	0.328466	0.0387758	0.0967368	0.00278976	0.0478551	0.0257469	0.0050122	0.0951923	0.0570949	0.13958	0.0170129	0.00733541	0.160853	0.0412941	0.0418971	0.0757573	0.176687	0.0960079	0.129394	0.0016771	0.3512	0.703158	1.07918	1.86646	3	2.578072
46000	-846.8756	-891.6786	44.80298	2	2.69299	0.00539567	0.0185733	0.00344011	0.00126662	0.0159728	0.00320918	0.00699284	0.0199227	0.000506225	0.0373846	0.0478952	0.00600877	0.00692389	0.0225358	0.000653015	0.025257	0.00441058	0.0287039	0.0108946	0.00448905	0.0603062	0.0208179	0.0392373	0.00194396	0.0218442	0.0692248	0.0210988	0.0272926	0.0744577	0.0213215	0.0908821	0.0073643	0.153801	0.460482	0.224166	0.0683523	0.0187995	0.0366494	0.0390984	0.0148696	0.0638944	0.0856856	0.0591531	0.0400408	0.0667968	0.00501109	0.0401867	0.0199787	0.104796	0.126423	0.0891696	0.0413263	0.0278192	0.364022	0.712976	1.08051	1.84249	4	2.512726
47000	-852.5746	-895.9252	43.35056	2	2.375513	0.0130594	0.0334931	0.025567	0.0485588	0.0158297	0.00373424	0.00673171	0.00497817	0.00686368	0.0397916	0.0372626	0.00124627	0.0145946	0.0361383	0.0100048	0.0250287	0.0425896	0.0199687	0.0042655	0.0312789	0.0594839	0.0332319	0.0243601	0.000547769	0.014535	0.0469359	0.0221719	4.49271e-05	0.0767829	0.0325167	0.101942	0.00428538	0.0385284	0.385757	0.283534	0.0092436	0.0201616	0.0446589	0.0342308	0.00284202	0.0452285	0.282545	0.141547	0.0420455	0.134273	0.014427	0.106704	0.0584046	0.123951	0.0495279	0.0986407	0.00188982	0.00523464	0.334327	0.689803	1.07707	1.8988	4	2.761198
48000	-842.3464	-890.4589	48.11244	2	1.199025	0.00392288	0.0153498	0.0200044	0.00937254	0.00924727	0.0087644	0.0545381	0.017758	0.00286754	0.0136742	0.0648304	0.00714332	0.0073201	0.0241679	0.00172634	0.00297312	0.0485299	0.00593149	0.0326689	0.00696668	0.0467594	0.033213	0.0224076	0.0056227	0.0284279	0.02028	0.0200515	0.0118333	0.0715121	0.0372263	0.080298	0.0290325	0.0126902	0.353842	0.0877879	0.0942954	0.0887262	0.00635137	0.18949	0.00657788	0.0337344	0.167829	0.120097	0.0450105	0.129622	0.076602	0.0729861	0.0415394	0.0189489	0.00194475	0.116742	0.0549339	0.00368484	0.174876	0.529366	1.02648	2.26927	4	2.487858
49000	-854.1544	-894.0543	39.89992	2	1.935486	0.024757	0.000131997	0.00233995	0.0527701	0.0105168	0.040009	0.0408403	0.00450866	0.0506871	0.032146	0.0183833	0.0109464	0.0046773	0.0272613	0.00505237	0.00128866	0.0155418	0.0226655	0.0325112	0.011519	0.056719	0.0377657	0.0260662	0.0342815	0.00728751	0.00513481	0.08828	0.0472421	0.0890851	0.0343847	0.0012432	0.0909897	0.0299757	0.345753	0.115684	0.00543379	0.00179467	0.0490712	0.0741332	0.0749175	0.0892755	0.366079	0.180231	0.0579104	0.1221	0.111644	0.105078	0.0672683	0.206045	0.0641465	0.191236	0.0965951	0.0047421	0.28545	0.647973	1.06829	1.99829	4	3.286148
50000	-864.3371	-904.0155	39.67842	1	1.769989	0.038206	0.0102058	0.0132079	0.007859	0.0267625	0.00933374	0.0174664	0.0314126	0.0163108	0.000876275	0.0493485	0.00433882	0.0331236	0.0306571	0.0172828	0.00142289	0.0891398	0.024897	0.0156884	0.0121779	0.0521832	0.0575934	0.0205724	0.00908851	0.0182991	0.0220424	0.0401461	0.0640237	0.0931175	0.0392556	0.00172569	0.0901517	0.0577385	0.39036	0.0852818	0.0172413	0.00621926	0.107267	0.0700674	0.00287996	0.105982	0.200867	0.093266	0.0941634	0.110315	0.0827173	0.0651962	0.0222608	0.0889322	0.0163782	0.141419	0.0220619	0.0224728	0.264182	0.628091	1.063	2.04472	3	2.761005
51000	-843.1963	-889.5101	46.31386	1	2.234779	0.01181	0.0141743	0.024537	0.00415391	0.0199867	0.000260596	0.063944	0.00113545	0.000757954	0.00854645	0.0348434	0.0155964	0.00173961	0.0270869	0.0111396	0.000830704	0.0372881	0.0180796	0.0172558	0.00272603	0.0219477	0.0113077	0.0103006	0.0101699	0.029665	0.0102638	0.0305439	0.00863989	0.0546996	0.0650922	0.00216275	0.0739149	0.0181301	0.237417	0.18768	0.0241052	0.0112695	0.0413195	0.0372206	0.0173886	0.0245604	0.205826	0.0400251	0.0526246	0.0948531	0.0683448	0.0532478	0.0190297	0.0813784	0.0316766	0.0764392	0.0796841	0.00416222	0.319777	0.677863	1.07489	1.92747	3	2.050983
52000	-846.9396	-891.7938	44.85424	2	2.051044	0.0290663	0.0144107	0.0279915	0.00514948	0.0278979	0.0248884	0.00383452	0.00745078	0.0125606	0.00338923	0.0286219	0.0130379	0.00215778	0.0352634	0.00247298	0.0150157	0.0080548	0.0171383	0.00909045	0.0645153	0.112484	0.0168288	0.0623547	0.0267028	0.0297378	0.00533586	0.029537	0.000706648	0.0992502	0.0449082	0.0408435	0.00300167	0.0207869	0.339517	0.0745468	0.00254168	0.0126431	0.101576	0.0513079	0.0432487	0.0117935	0.309134	0.141772	0.129311	0.063336	0.121314	0.0878426	0.0165745	0.00993208	0.0786578	0.0558869	0.00882789	0.00359428	0.299293	0.660334	1.07122	1.96916	4	2.507844
53000	-852.4221	-894.7553	42.33328	2	1.735247	0.00648748	0.0196241	0.0461864	0.0195023	0.0278309	0.0551286	0.0116817	0.0140317	0.00855842	0.183163	0.0292212	0.0251809	0.00512665	0.0293089	0.0170921	0.00228611	0.0295599	0.0295019	0.0182085	0.00331595	0.0401886	0.035921	0.037735	0.0108599	0.0514706	0.0112088	0.0180823	0.00595625	0.175465	0.0970276	0.0438102	0.00546152	0.171012	0.348943	0.158149	0.0291103	0.0079289	0.0695678	0.085175	0.0394326	0.0465098	0.027738	0.139891	0.0235451	0.0704776	0.0637015	0.0526819	0.0977428	0.0277276	0.0652271	0.127448	0.0795833	0.0356477	0.259485	0.623543	1.0617	2.05528	4	2.881424
54000	-833.1771	-881.1539	47.97675	2	2.138649	0.0350812	0.0305975	0.000735419	0.0231075	0.0141075	0.00546633	0.00123583	0.00123007	0.0142394	0.0288095	0.0605176	0.00334346	0.00197046	0.0236293	0.00619033	0.00835161	0.0585001	0.0201634	0.0107184	0.000838207	0.0522277	0.0100634	0.0154004	0.0141995	0.00865615	0.020153	0.00668655	0.00453481	0.0451674	0.101802	0.0151336	0.0770147	0.14013	0.303077	0.146747	0.0207382	0.00508963	0.0567225	0.0148458	0.0537639	0.0368287	0.0519806	0.0226977	0.102838	0.0592543	0.0450013	0.0628621	0.0294707	0.00541278	0.110991	0.0878739	0.113335	0.0688072	0.309282	0.668991	1.0731	1.94863	4	2.258341
55000	-857.544	-903.1538	45.60974	2	1.460587	0.00843485	0.00713742	0.00244452	0.0126861	0.0349946	0.0334126	0.0244695	0.010837	0.017354	0.0210268	0.0238567	0.0101237	0.0307984	0.0368724	0.00828237	0.00327124	0.0453261	0.0285271	0.00699561	0.0156852	0.0351318	0.0735683	0.0191921	0.00890176	0.0276184	0.0229085	0.0365162	0.0166207	0.028155	0.0836804	0.00896533	0.0682761	0.292582	0.300734	0.138794	0.128163	0.00499363	0.0982613	0.0622111	0.0257516	0.012754	0.119066	0.182805	0.0898352	0.114342	0.0626062	0.036481	0.0585842	0.0138916	0.0446368	0.0636197	0.0511285	0.0323237	0.219169	0.581862	1.04802	2.15095	4	2.745635
56000	-841.4565	-886.0216	44.56509	2	3.443185	0.00903635	0.00904976	0.04477	0.00746452	0.00201755	0.0151089	0.000818357	0.00063698	0.0319426	0.00441147	0.0604936	0.018688	0.010602	0.0453641	0.000310366	0.0291819	0.00060855	0.0118842	0.0134925	0.00218665	0.0516155	0.0471535	0.00580775	0.00634885	0.0159087	0.000406788	0.0168152	0.0348042	0.13171	0.0907665	0.000815079	0.0487912	0.0929026	0.286707	0.249993	0.0123513	0.00922752	0.0873893	0.00125998	0.0111837	0.0396274	0.0401135	0.0533162	0.0195913	0.102897	0.0109563	0.057288	0.0160557	0.0643575	0.00759943	0.0777425	0.035884	0.00048423	0.420885	0.753447	1.08397	1.74169	4	2.04594
57000	-844.1889	-888.3476	44.15863	2	3.74391	0.0127295	0.00395749	0.00301439	0.0397383	0.00604285	0.0317189	0.00825023	0.0158593	0.0375898	0.0406373	0.0684454	0.00411097	0.0027781	0.0351166	0.00187124	0.0214899	0.0149629	0.0164269	0.0278713	0.0345065	0.0819312	0.0223392	0.0442233	0.0045795	0.00672547	0.033288	0.0431892	0.0151773	0.0983133	0.0394025	0.000524999	0.072664	0.0318663	0.22604	0.1116	0.00137309	0.0332756	0.101116	0.317717	0.00148321	0.0351268	0.0368304	0.112478	0.130874	0.115441	0.0344798	0.0251619	0.00116492	0.0230814	0.0323891	0.124755	0.0402558	0.00307411	0.439716	0.76586	1.08435	1.71008	4	2.429059
58000	-849.5184	-889.9462	40.4278	2	1.807159	0.0122279	0.0525434	0.0400265	0.0175411	0.0139096	0.0172831	0.00334384	0.00828996	0.00380429	0.0263712	0.0284468	0.0326092	0.00371439	0.0381462	0.0015043	0.00314391	0.0609643	0.00530873	0.0123998	0.0360675	0.0387893	0.0244212	0.0294557	0.0167689	0.0184261	0.0114937	0.0297952	0.0203996	0.111029	0.0689252	0.00404408	0.0902997	0.0440454	0.331999	0.306506	0.0568021	0.0345808	0.0730687	0.246635	0.0303276	0.082256	0.0442812	0.0884484	0.0975644	0.0880348	0.0195883	0.055135	0.0278167	0.0181204	0.0026831	0.124261	0.0782591	0.0130065	0.269116	0.632805	1.06432	2.03376	4	2.744912
59000	-846.3485	-892.1159	45.76741	2	2.390606	0.0257373	0.0142021	0.0571	0.00797713	0.0116894	0.00408888	0.0120011	0.00743338	0.0055031	0.0181673	0.0643998	0.00865914	0.00303658	0.0174384	0.00237092	0.00709222	0.0615935	0.0413422	0.00577828	0.0246191	0.106522	0.0755225	0.0560847	0.032892	0.0121955	0.030062	0.0160013	0.00924235	0.0374714	0.0657819	0.00266172	0.0423505	0.388466	0.205367	0.21232	0.0334834	0.02089	0.0779109	0.127221	0.0319301	0.0215826	0.0018094	0.235138	0.0736301	0.0609661	0.0340331	0.0504782	0.0583151	0.0042706	0.0208842	0.0962756	0.0141931	0.0179171	0.335834	0.691016	1.07727	1.89588	4	2.674099
60000	-849.0017	-900.451	51.44935	2	1.5438	0.00205978	0.0128822	0.00959013	0.0203873	0.0326027	0.000667306	0.010781	0.00559329	0.0386688	0.00355671	0.104364	0.0233954	0.00510303	0.0162447	0.000903399	0.0220584	0.0305991	0.0146972	0.00462159	0.0260643	0.0544512	0.0361531	0.0424669	0.0183238	0.0260055	0.00455399	0.0073204	0.0153293	0.0682191	0.0394297	0.0420299	0.00559289	0.105785	0.227747	0.0887097	0.00825453	0.017007	0.0875527	0.0253249	0.00242137	0.0504591	0.201261	0.0611374	0.0200313	0.0722104	0.0130958	0.0565677	0.00555638	0.0282994	0.054943	0.066108	0.0519528	0.00383675	0.23201	0.595688	1.05289	2.11941	4	1.992977
61000	-853.3377	-891.0553	37.7176	1	2.650986	0.0310385	0.00569089	0.0415338	0.0256336	0.0117853	0.0176494	0.0137261	0.00529775	0.0264371	0.00521333	0.0612321	0.000401684	0.00347603	0.0436181	0.0152474	0.00212229	0.0227344	0.0323215	0.0115318	0.0018472	0.0825995	0.0796987	0.0441177	0.0181463	0.0277011	0.000116309	0.0525006	0.0332447	0.0894718	0.0901626	0.00895119	0.0728755	0.143195	0.423767	0.0975333	0.0613856	0.00559154	0.0305406	0.00116505	0.00691739	0.0683598	0.295115	0.0293345	0.0291895	0.0927231	0.113701	0.0788315	0.0302924	0.0354796	0.0455825	0.154453	0.125116	0.0225899	0.36032	0.710169	1.08015	1.84936	3	2.868988
62000	-848.7857	-891.8776	43.0919	1	1.554967	0.00245632	0.00066892	0.00423033	0.0118207	0.0030151	0.039494	0.0237395	0.00678026	0.00779322	0.00970587	0.00925442	0.00602102	0.000721066	0.0194334	0.000638151	0.00195763	0.0382932	0.0206613	0.00367311	0.00464562	0.0818659	0.0430017	0.0273379	0.00934057	0.0138118	0.00275617	0.0464102	0.0325687	0.0965321	0.0405777	0.0610749	0.0060599	0.0430962	0.376998	0.165562	0.0931571	0.00172638	0.026884	0.0635622	0.0749091	0.0503332	0.209209	0.0347263	0.105608	0.0951168	0.0196482	0.0586824	0.0552428	0.01106	0.0162861	0.0996994	0.15758	0.00573191	0.23369	0.597457	1.05349	2.11536	3	2.44116
63000	-850.2128	-892.5705	42.35763	2	1.692158	0.00304775	0.0413074	0.046067	0.0344488	0.0136478	0.0153012	0.00121265	0.00171566	0.0175703	0.0601838	0.0955249	0.00679495	0.00232894	0.0222797	0.00313182	0.00388275	0.0154051	0.010141	0.0409341	0.028393	0.147218	0.0412336	0.0663916	0.00286046	0.0150426	0.0238683	0.0279569	0.0125132	0.0138243	0.0554095	0.0118307	0.0703491	0.0623159	0.36506	0.124224	0.12178	0.0204993	0.108555	0.00179441	0.015608	0.0615215	0.196611	0.0364519	0.0908937	0.051108	0.00685794	0.121601	0.0965808	0.039398	0.00241008	0.0997241	0.110776	0.023176	0.25354	0.617702	1.05996	2.0688	4	2.708764
64000	-853.2202	-898.4129	45.19269	2	1.842351	0.00555957	0.00752461	0.0484131	0.00927153	0.00897026	0.0174613	0.0182186	0.00817289	0.00220333	0.079615	0.0532487	0.0186422	0.00140906	0.0202229	0.0164005	0.0138987	0.10626	0.0153445	0.00665592	0.00038504	0.0225017	0.0670775	0.0202972	0.0140673	0.0227445	0.0131489	0.0753484	0.0793323	0.0109538	0.0839602	0.00588219	0.0324279	0.0818393	0.202765	0.184727	0.0618689	0.0967986	0.00445434	0.034995	0.0321656	0.0711341	0.270762	0.00294219	0.102824	0.104152	0.0600271	0.0908755	0.0202883	0.1068	0.13537	0.0953069	0.103145	0.00205898	0.273701	0.637129	1.06549	2.02368	4	2.77092
65000	-831.2585	-878.6092	47.35072	2	2.191034	0.0137654	0.0111417	0.0147516	0.0097915	0.0185964	0.0106717	0.00555448	0.00308034	0.0113557	0.0151259	0.0566091	0.00405983	0.00024127	0.0296533	0.00138047	0.05548	0.0454005	0.0256934	0.0073337	0.00279033	0.0224133	0.0958245	0.00622916	0.0167761	0.0255963	0.00954839	0.0394405	0.0249481	0.0045403	0.0562368	0.00127096	0.0666678	0.000611599	0.370103	0.132864	0.0653092	0.0123452	0.00653364	0.118448	0.0171094	0.0488219	0.236288	0.199968	0.0711585	0.0806927	0.0263594	0.0398699	0.150396	0.0273024	0.0847091	0.0670914	0.00455705	0.00289228	0.31506	0.673903	1.07411	1.93693	4	2.475399
66000	-863.4266	-896.157	32.73043	2	2.272636	0.0276885	0.00455752	0.00337439	0.0302677	0.0152153	0.0369204	0.0213121	0.00838101	0.0012047	0.0315678	0.0233133	0.00245931	0.00112009	0.00915579	0.000914954	0.0137169	0.0205254	0.0359708	0.0106969	0.00573288	0.0326331	0.0194256	0.0143911	0.00559876	0.0141745	0.00117054	0.152607	0.0193945	0.152909	0.0181857	0.0379873	0.0103037	0.0459555	0.299199	0.125797	0.0755183	0.143372	0.000367127	0.0859366	0.0195983	0.119226	0.923349	0.0242004	0.11516	0.107537	0.0235726	0.0640875	0.0192252	0.147548	0.0259742	0.0990713	0.257984	0.00383368	0.323783	0.681191	1.07552	1.9195	4	3.50939
