Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
2650000	-586.5701	-610.7444	24.17432	2	3.303527	0.0708771	0.059583	0.28109	0.0042196	0.0896514	0.012435	0.378405	0.115232	0.141476	0.246274	0.0510892	0.179888	0.0529771	0.0460201	0.0346668	0.0473641	0.129959	0.0785222	0.0304216	0.0546039	0.17293	0.155434	0.266586	0.191708	0.00669947	0.187201	0.0433589	0.00753004	0.0953745	0.00312838	0.0174798	0.0466553	0.0194952	0.240821	0.200426	0.350517	0.160621	0.0770938	0.158671	0.0187574	0.046894	0.138844	0.0504267	0.0387291	0.167973	0.0276885	0.0893701	0.161279	0.0813286	0.186765	0.169644	0.0419773	0.034357	0.0131893	0.0989947	0.0977847	0.0962862	0.0705359	0.102233	0.102085	0.121798	0.0817617	0.015498	0.153498	0.197564	0.0835928	0.254116	0.411461	0.74706	1.08365	1.75783	4	7.249459
2651000	-579.7818	-597.2993	17.51746	2	1.760132	0.121513	0.17287	0.122862	0.0286199	0.0895254	0.0174719	0.360429	0.153962	0.227293	0.124837	0.0607855	0.288794	0.0761235	0.159725	0.0158677	0.00544068	0.00426632	0.0464436	0.210026	0.0739386	0.0409669	0.17051	0.116464	0.105502	0.0532829	0.202659	0.0176055	0.123586	0.106832	0.239728	0.0637467	0.138888	0.00372968	0.3241	0.1013	0.186161	0.202368	0.0282766	0.178122	0.0750649	0.0624653	0.00491929	0.0683362	0.0182111	0.283022	0.175444	0.0515312	0.154074	0.1335	0.0945703	0.139471	0.0531066	0.0284426	0.188614	0.151537	0.0148091	0.15506	0.0371856	0.0795139	0.0172702	0.173285	0.0986483	0.0133281	0.0738383	0.164399	0.0629114	0.0753173	0.262858	0.626815	1.06264	2.04769	4	7.412499
2652000	-587.3641	-614.2204	26.85625	1	0.6074102	0.345409	0.0872953	0.108241	0.237485	0.0458374	0.00112845	0.120697	0.0263461	0.19942	0.0484101	0.110423	0.346077	0.0227583	0.112728	0.0473732	0.0415042	0.0388845	0.00240882	0.0532675	0.0599927	0.065382	0.0353263	0.0986793	0.301784	0.0419642	0.0174454	0.0897341	0.0239931	0.0472982	0.0824284	0.0375163	0.0125487	0.0133849	0.0244486	0.105929	0.241517	0.0124094	0.0812087	0.0389501	0.0267169	0.173306	0.108665	0.0516644	0.127849	0.057418	0.0965656	0.248806	0.0624204	0.0599139	0.0800608	0.127543	0.0744689	0.0562113	0.12011	0.107925	0.00652824	0.00116972	0.0311511	0.108837	0.177658	0.0474204	0.112184	0.210917	0.273112	0.0487182	0.0315383	0.405015	0.0546399	0.316366	0.885053	2.74394	3	6.461527
2653000	-596.6593	-613.2106	16.55132	1	1.516608	0.377026	0.0766619	0.12099	0.049422	0.0909231	0.0117914	0.155215	0.0542851	0.00257501	0.0958851	0.0963002	0.312601	0.0678746	0.0300018	0.106979	0.168653	0.188691	0.0131107	0.0333519	0.0596387	0.0774902	0.0921024	0.170822	0.023907	0.211744	0.07507	0.0352942	0.0264986	0.151447	0.0261818	0.0208579	0.208451	0.0954784	0.14433	0.040365	0.187963	0.0508295	0.0363282	0.265809	0.112054	0.0239437	0.358317	0.0472899	0.189148	0.0121215	0.00674176	0.232377	0.0747767	0.095872	0.214388	0.000949194	0.101011	0.0519164	0.151631	0.0662301	0.120091	0.0796751	0.0326666	0.000992117	0.0973822	0.136543	0.295376	0.0291526	0.116936	0.024945	0.567993	0.107635	0.227877	0.591298	1.05138	2.12944	3	7.4011
2654000	-577.6787	-610.2727	32.59392	2	0.9332341	0.0922212	0.123046	0.127498	0.0134427	0.0118862	0.0416165	0.285873	0.164323	0.190514	0.0282634	0.0374562	0.270965	0.175083	0.11674	0.00268625	0.0791056	0.00590075	0.0346445	0.0818563	0.00990349	0.0546264	0.142155	0.0864838	0.246649	0.0874715	0.114023	0.024611	0.0163585	0.113192	0.039906	0.19443	0.0314709	0.0575264	0.546182	0.0355359	0.0105407	0.406977	0.0696335	0.201387	0.150277	0.0118305	0.0865641	0.0901562	0.0754739	0.0526734	0.00535816	0.00798354	0.283667	0.0619267	7.82304e-05	0.0769106	0.0341741	0.00652148	0.100445	0.0349232	0.0387435	0.132093	0.0909336	0.00848404	0.0357452	0.00110516	0.0589178	0.0743432	0.165386	0.047249	0.105274	0.147273	0.123447	0.455721	0.987992	2.43284	4	6.356695
2655000	-602.5621	-607.5624	5.000225	2	3.84461	0.138767	0.13041	0.209929	0.0191101	0.0593638	0.0476505	0.165927	0.0302114	0.20665	0.0554987	0.0262281	0.313153	0.230626	0.240219	0.201517	0.00474287	0.217864	0.070209	0.195474	0.0921478	0.0587997	0.171469	0.024845	0.23156	0.0225921	0.137351	0.0554322	0.174197	0.108635	0.170163	0.00903093	0.0617625	0.0620842	0.246656	0.0186202	0.0983048	0.107147	0.00110642	0.0300809	0.350782	0.0047269	0.329226	0.366159	0.402021	0.347648	0.15879	0.102719	0.2427	0.0209585	0.126447	0.00873135	0.0398295	0.206732	0.122234	0.250321	0.00965063	0.00910445	0.0741877	0.0422942	0.0925984	0.265796	0.47769	0.0605837	0.112754	0.0543205	0.067428	0.083508	0.445617	0.769658	1.08439	1.70033	4	8.875475
2656000	-583.9305	-604.9374	21.00697	1	1.290279	0.135909	0.0975428	0.102522	0.027304	0.117756	0.00461015	0.168524	0.0850778	0.0895049	0.136289	0.0272647	0.136007	0.27748	0.239553	0.0241682	0.0060135	0.0592631	0.0628927	0.271103	0.0485149	0.179034	0.201629	0.0586262	0.15414	0.0508202	0.127163	0.361749	0.0568111	0.00855562	0.015028	0.0753271	0.0789283	0.0859797	0.18599	0.00939117	0.037957	0.24722	0.060098	0.0207054	0.00668025	0.143116	0.222298	0.00151164	0.0464466	0.0757534	0.0786922	0.226304	0.0123365	0.334975	0.00155811	0.0929274	0.0536071	0.000715355	0.091921	0.0309431	0.177067	0.0398347	0.162965	0.129459	0.137731	0.0526104	0.134309	0.157963	0.217595	0.0749683	0.0457261	0.0957009	0.191034	0.549469	1.0353	2.2242	3	6.978168
2657000	-575.4168	-601.6353	26.21852	1	1.273742	0.185551	0.0982362	0.17368	0.103333	0.183515	0.00160317	0.00988687	0.0727497	0.0144187	0.0525736	0.0042751	0.154983	0.0328007	0.104511	0.0645339	0.00658682	0.0134211	0.00849869	0.104752	0.136275	0.130859	0.407284	0.0143787	0.113745	0.0785004	0.00934176	0.0420348	0.0287885	0.16211	0.0543314	0.0363676	0.146987	0.0446634	0.316358	0.0339447	0.0179368	0.0262509	0.00157487	0.174736	0.0955015	0.0564805	0.0094392	0.054514	0.0352682	0.0645745	0.259566	0.217147	0.0377344	0.00876107	0.103125	0.116774	0.128918	0.225847	0.0869055	0.0468721	0.215544	0.166751	0.00796098	0.0566777	0.0561877	0.21322	0.00493529	0.142734	0.356471	0.0101221	0.0329447	0.281314	0.188163	0.545983	1.03382	2.23203	3	6.458667
2658000	-576.4063	-601.5653	25.15893	2	1.447887	0.115219	0.118307	0.151979	0.141509	0.17579	0.0298839	0.155929	0.156212	0.0368576	0.0849397	0.00451832	0.461179	0.323572	0.152477	0.0222717	0.0208824	0.0155913	0.0716956	0.191689	0.116749	0.16973	0.160498	0.122111	0.269069	0.197123	0.0641376	0.0614694	0.0640626	0.17989	0.0311558	0.0390401	0.161589	0.039103	0.259869	0.0615642	0.0707105	0.0711242	0.0310204	0.35178	0.15502	0.0259852	0.242766	0.103482	0.00587721	0.0466666	0.0739609	0.126833	0.0494832	0.00505781	0.00262295	0.02549	0.0272512	0.000599184	0.0499733	0.031654	0.0540492	0.151233	0.0627773	0.096932	0.171547	0.0845048	0.0504664	0.0825489	0.0984747	0.00495228	0.00139824	0.380399	0.217159	0.579646	1.04721	2.15599	4	7.164307
2659000	-605.6415	-619.7554	14.11391	1	1.038787	0.11416	0.0240386	0.151748	0.0960243	0.131979	0.10953	0.19946	0.115897	0.0543061	0.122106	0.0427111	0.279937	0.0590635	0.130496	0.00491938	0.0216349	0.0381224	0.00198597	0.109083	0.0372803	0.149136	0.0549554	0.0690574	0.0808984	0.367345	0.432969	0.0377584	0.36045	0.0790052	0.00204545	0.00562991	0.181711	0.021358	0.0824076	0.0258394	0.0235007	0.132144	0.120957	0.0393108	0.108963	0.0814485	0.0632868	0.119473	0.141895	0.089573	0.159242	0.20472	0.0517335	0.1214	0.0597408	0.0101898	0.0852445	0.0842656	0.19214	0.163651	0.24349	0.0401533	0.114071	0.379459	0.116245	0.0040902	0.178263	0.034817	0.07198	0.31774	0.113914	0.230471	0.144627	0.488108	1.00614	2.36112	3	7.692623
2660000	-582.6279	-599.5127	16.88476	1	2.192117	0.0430872	0.143636	0.0427289	0.159922	0.196878	0.117218	0.0375763	0.0202828	0.215364	0.0963791	0.0224534	0.346165	0.211586	0.110205	0.0737077	0.0584928	0.0108422	0.00197494	0.0405661	0.0444621	0.0753028	0.261855	0.134046	0.0894013	0.0492399	0.164293	0.136042	0.144002	0.0812013	0.0527352	0.0148818	0.233969	0.0180942	0.151217	0.0016186	0.00494795	0.100744	0.154715	0.0100322	0.0727015	0.201421	0.00136488	0.13642	0.0316756	0.0778694	0.169116	0.0697553	0.056138	0.11803	0.00124102	0.139888	0.138383	0.22749	0.106245	0.122599	0.00446786	0.0774699	0.387007	0.0198658	0.379075	0.0222143	0.0283849	0.186555	0.0594707	0.22622	0.100132	0.267137	0.315178	0.674003	1.07413	1.93669	3	7.300205
2661000	-573.3544	-604.3931	31.0387	1	1.120741	0.00457685	0.16473	0.129717	0.0518249	0.063647	0.0205256	0.103422	0.0622159	0.0500883	0.0575139	0.00718455	0.113618	0.111381	0.0714872	0.0280258	0.0280813	0.143765	0.00667855	0.105222	0.0467351	0.111067	0.0917854	0.0672124	0.266941	0.0588857	0.207883	0.0117609	0.0329957	0.0956132	0.399331	0.053243	0.115405	0.0084958	0.135422	0.00899417	0.156851	0.0232318	0.00607335	0.192728	0.108421	0.26502	0.147471	0.0125655	0.0663838	0.101955	0.0747551	0.0363417	0.018137	0.00440011	0.0414051	0.053575	0.182884	0.0838827	0.107076	0.0430389	0.169588	0.388431	0.0862237	0.0415044	0.0568063	0.00258204	0.1041	0.10189	0.0457383	0.130299	0.0338308	0.0692816	0.160396	0.510261	1.01744	2.3119	3	5.991948
2662000	-587.5154	-606.1998	18.68437	1	1.500624	0.0981238	0.363393	0.0849734	0.169619	0.0121783	0.0150547	0.117682	0.113949	0.0424529	0.0434553	0.0412915	0.341538	0.0550891	0.0889342	0.289087	0.00302633	0.00817228	0.0271543	0.192751	0.0423977	0.0623543	0.3272	0.113757	0.120744	0.155656	0.184888	0.038258	0.0267502	0.0124804	0.0899427	0.0459922	0.0250055	0.0548233	0.268238	0.0261607	0.0542076	0.273321	0.410249	0.0303407	0.0571242	0.0390347	0.0846769	0.173045	0.0502168	0.0752187	0.00549667	0.0204009	0.121429	0.125694	0.406188	0.155037	0.0867184	0.0933015	0.19341	0.0530743	0.0820795	0.117915	0.0850977	0.0435315	0.00783029	0.0678681	0.0158921	0.0229822	0.328944	0.140075	0.0634619	0.0029581	0.225419	0.58866	1.05046	2.13546	3	7.189394
2663000	-575.8647	-604.1378	28.2731	2	1.911982	0.137542	0.0259055	0.151339	0.025389	0.137085	0.122171	0.188938	0.0292578	0.00632601	0.0116977	0.0154786	0.424327	0.00942675	0.0951865	0.174345	0.013465	0.0295251	0.0851395	0.205864	0.154007	0.114845	0.144342	0.153734	0.248615	0.100195	0.123583	0.0495855	0.0114087	0.0281105	0.078637	0.0323227	0.043733	0.00717489	0.217302	0.0180199	0.00450582	0.0399019	0.0658615	0.185789	0.0632927	0.0299174	0.0896227	0.218811	0.0100384	0.367421	0.0964671	0.141344	0.00248075	0.00526411	0.458301	0.0493703	0.0487178	0.0280879	0.096975	0.0334404	0.213264	0.167105	0.294636	0.0604573	0.109705	0.281836	0.105557	0.0714988	0.0817044	0.0750501	0.0639241	0.258514	0.282537	0.645315	1.06762	2.00453	4	7.232884
2664000	-576.9988	-602.3586	25.35985	2	0.8919696	0.0688572	0.143575	0.146816	0.0251606	0.0238606	0.024205	0.28764	0.146311	0.056118	0.00477795	0.00600151	0.344326	0.0460232	0.0458706	0.057181	0.118838	0.0531369	0.0623827	0.125551	0.129766	0.000624672	0.187536	0.115943	0.340977	0.0255874	0.0551767	0.121694	0.000750746	0.173214	0.0701383	0.00926488	0.0745934	0.0342715	0.100461	0.00521849	0.0719655	0.0245723	0.241725	0.00233681	0.148563	0.0635285	0.0409542	0.0787715	0.00617177	0.0611971	0.062966	0.0422134	0.387797	0.102704	0.0373066	0.156147	0.0403593	0.100351	0.175704	0.0286332	0.107877	0.155719	0.279206	0.104103	0.134214	0.0329247	0.0336949	0.107146	0.122474	0.307473	0.0506023	0.252812	0.114927	0.441686	0.979509	2.46388	4	6.794064
2665000	-582.544	-605.0056	22.46166	2	1.559374	0.000728147	0.0302324	0.317937	0.0170404	0.0950495	0.0242003	0.111138	0.121595	0.051554	0.10706	0.0125774	0.131451	0.154318	0.00557227	0.124318	0.0392672	0.167557	0.0295529	0.119127	0.0587248	0.0335724	0.0691232	0.020815	0.482415	0.199536	0.355895	0.0312774	0.0416057	0.0744837	0.0786685	0.0592935	0.0564392	0.00846802	0.435793	0.140691	0.0300509	0.0744127	0.126978	0.100686	0.131735	0.115878	0.0383786	0.0946996	0.0287333	0.0557382	0.118708	0.188943	0.0875044	0.0907438	0.0939594	0.000517588	0.141903	0.240029	0.184124	0.013239	0.085652	0.00981118	0.0854559	0.0670536	0.0944344	0.223242	0.10461	0.104337	0.0109155	0.0299712	0.277628	0.164758	0.234351	0.59815	1.05373	2.11377	4	7.021906
2666000	-580.721	-619.0653	38.3443	2	1.270834	0.115198	0.251218	0.0369115	0.00564935	0.0316918	0.0403268	0.189068	0.0574677	0.139706	0.0759462	0.0276134	0.1357	0.108465	0.0977029	0.0648388	0.0094066	0.0778679	0.0814491	0.0672744	0.0546279	0.100448	0.0701687	0.215175	0.240454	0.0240007	0.190766	0.0117293	0.00066927	0.0776716	0.118659	0.0125999	0.0731894	0.0326703	0.186979	0.0629519	0.220526	0.0191116	0.0469855	0.0417624	0.206794	0.0844274	0.0180612	0.117455	0.309924	0.00465739	0.174726	0.047853	0.0474531	0.0984423	0.0357091	0.0112076	0.126925	0.0204694	0.160601	0.00386515	0.219925	0.0532031	0.0981478	0.0346511	0.0251066	0.0188745	0.0575383	0.013501	0.0536525	0.000451313	0.164571	0.0881253	0.187655	0.545364	1.03356	2.23342	4	5.710966
2667000	-572.0535	-605.8765	33.82299	2	1.040988	0.116327	0.160763	0.0851871	0.00715846	0.022194	0.137207	0.0533892	0.0213961	0.277158	0.0107119	0.0622381	0.520946	0.03601	0.109936	0.15078	0.0149014	0.0568003	0.126407	0.08638	0.0201374	0.0950364	0.16972	0.0541365	0.0955861	0.0713247	0.112668	0.0165826	0.0503578	0.0562057	0.23896	0.0232549	0.0992291	0.00530618	0.119076	0.0031137	0.00405411	0.0166272	0.00804535	0.0455306	0.00105887	0.000612968	0.127067	0.126493	0.0678675	0.0505172	0.0396154	0.110173	0.42745	0.0957887	0.293692	0.142989	0.0249914	0.00606997	0.123094	0.0639414	0.00520893	0.151884	0.135837	0.0588725	0.320966	0.0108507	0.022365	0.151641	0.131584	0.091604	0.068607	0.00137167	0.145059	0.488734	1.00647	2.35973	4	6.213054
2668000	-581.8082	-610.928	29.11981	1	1.280008	0.14383	0.113485	0.186466	0.0485702	0.0342785	0.0385373	0.205729	0.126343	0.123712	0.0192812	0.00211646	0.127801	0.128551	0.205205	0.187225	0.034644	0.0377715	0.0374044	0.0526664	0.0274281	0.0471901	0.0949526	0.0279893	0.229246	0.171029	0.191809	0.155985	0.00268336	0.027157	0.0388375	0.0270688	0.159028	0.0262185	0.0262607	0.00759542	0.0234774	0.0116078	0.078442	0.0504618	0.193424	0.179627	0.067712	0.088895	0.239999	0.0188561	0.132633	0.0380393	0.0230241	0.142558	0.0970422	0.10964	0.0547166	0.25559	0.0368687	0.366424	0.123551	0.124689	0.146335	0.00355051	0.0430721	0.0564449	0.0588884	0.0254712	0.0178215	0.139362	0.088238	0.0173522	0.189253	0.547312	1.03439	2.22905	3	6.167912
2669000	-557.7468	-596.8247	39.07797	2	0.4313099	0.0947377	0.153906	0.0753521	0.0164321	0.0886127	0.00850665	0.559116	0.178075	0.142631	0.0753102	0.00601966	0.069301	0.117672	0.123386	0.00549613	0.0472553	0.0269466	0.0433231	0.132308	0.0513625	0.0177561	0.0110043	0.0647461	0.176708	0.0357815	0.0398016	0.0460779	0.0314938	0.103027	0.0173863	0.000728911	0.107957	0.0128534	0.117536	0.0474085	0.0641811	0.101898	0.0175198	0.105994	0.092584	0.0542401	0.0425015	0.160767	0.0833325	0.017655	0.0022105	0.0692686	0.0388022	0.231691	0.154647	0.0512784	0.168296	0.14703	0.253545	0.0780136	0.222898	0.0137691	0.0729574	0.207104	0.172461	0.0959213	0.0585979	0.0170124	0.173426	0.21933	0.0646341	0.0476881	0.0214783	0.204733	0.763054	3.01073	4	6.147271
2670000	-583.5968	-610.1952	26.59846	2	1.451746	0.0336572	0.168074	0.232037	0.0579687	0.243742	0.00998656	0.233971	0.0670534	0.0678187	0.0157465	0.00519382	0.0790509	0.0433292	0.0627921	0.13019	0.0782589	0.112628	0.00948304	0.0786945	0.125121	0.0502791	0.260236	0.0561234	0.191507	0.267263	0.157423	0.0238259	0.095239	0.0427499	0.0755955	0.0757734	0.124609	0.0679295	0.314864	0.0388941	0.498158	0.0737767	0.155935	0.0388208	0.0417881	0.0106947	0.0820145	0.0467724	0.0250338	0.264929	0.0132639	0.0387493	0.0989157	0.0292404	0.0665803	0.177876	0.0768013	0.110604	0.185241	0.0133681	0.113766	0.157286	0.00209012	0.0827819	0.0682229	0.105095	0.0287435	0.0636594	0.372638	0.148954	0.237377	0.0910298	0.217771	0.580322	1.04746	2.15445	4	7.217314
2671000	-594.6058	-607.6693	13.06351	1	0.9127827	0.0735173	0.182135	0.0759653	0.0552757	0.072339	0.0157727	0.279326	0.178132	0.103848	0.0366924	0.021868	0.489828	0.138536	0.0282803	0.0967095	0.0333	0.0236836	0.0458971	0.197044	0.0261099	0.0534169	0.198487	0.03779	0.23331	0.0311345	0.211096	0.00651258	0.0595559	0.00253917	0.0551539	0.0465927	0.167312	0.030739	0.154611	0.0121547	0.496393	0.150686	0.0492251	0.027931	0.149736	0.105608	0.0265019	0.0450466	0.11194	0.120534	0.0210543	0.019584	0.0468811	0.256751	0.227796	0.0767695	0.115364	0.0683391	0.237068	0.135113	0.0865259	0.141908	0.0805683	0.324744	0.00941401	0.0675357	0.0467001	0.446213	0.0131612	0.51605	0.0492242	0.0652354	0.11924	0.44887	0.983898	2.44799	3	7.810264
2672000	-582.8236	-610.2035	27.37992	1	1.183612	0.0908201	0.0410407	0.140527	0.0298473	0.0833608	0.0662719	0.0456746	0.1171	0.0220142	0.00188196	0.000585202	0.242622	0.131223	0.0204402	0.0268406	0.00233978	0.0476168	0.0971654	0.0337989	0.0642783	0.117217	0.217123	0.0598213	0.144866	0.120102	0.108921	0.188849	0.10443	0.0574661	0.0261175	0.00667709	0.164447	0.019897	0.188541	0.0672565	0.0400809	0.113274	0.0563615	0.36231	0.194336	0.00244633	0.0519521	0.114327	0.0769246	0.159584	0.0279896	0.00575609	0.0455504	0.000691769	0.0810254	0.474178	0.061285	0.062749	0.159555	0.0264113	0.0739764	0.0521702	0.0877284	0.0835926	0.0844672	0.234633	0.0970465	0.0226445	0.120814	0.149074	0.122541	0.208883	0.172071	0.525749	1.02482	2.27736	3	6.351539
2673000	-603.8924	-619.0465	15.15405	1	1.211344	0.0225768	0.104733	0.103227	0.0692762	0.0512043	0.10259	0.140467	0.0585659	0.2158	0.0472654	0.157905	0.418857	0.0533407	0.127878	0.0519958	0.241677	0.0980047	0.094641	0.238388	0.0779937	0.000192364	0.228137	0.0130316	0.0336212	0.233525	0.169717	0.027444	0.0565563	0.166069	0.0212669	0.0908082	0.202148	0.0341377	0.206964	0.147997	0.105096	0.0953332	0.254842	0.0659976	0.104951	0.111391	0.00319649	0.114523	0.0281654	0.350799	0.233292	0.12403	0.101573	0.00316038	0.0841043	0.0999187	0.00348118	0.20256	0.150225	0.024433	0.20865	0.000749803	0.109201	0.00764981	0.101515	0.0604753	0.0796525	0.050931	0.26196	0.193074	0.0568273	0.0715941	0.177103	0.532209	1.02777	2.26291	3	7.571354
2674000	-580.3012	-602.4004	22.09916	2	1.12901	0.116453	0.105852	0.20745	0.00774809	0.0962478	0.01112	0.451605	0.00279787	0.174743	0.0317176	0.0334613	0.248141	0.103859	0.315841	0.175904	0.0119832	0.0174061	0.0374127	0.0293837	0.0958623	0.129188	0.032313	0.180479	0.0918847	0.0798462	0.134088	0.10362	0.104072	0.0441944	0.0142759	0.0233058	0.0768498	0.566313	0.120229	0.215949	0.175971	0.030026	0.035355	0.00413098	0.0100198	0.362062	0.117559	0.0728394	0.0658792	0.0348908	0.1011	0.148183	0.00129067	0.0560083	0.0395282	0.0801034	0.0932845	0.0562157	0.228604	0.207425	0.127534	0.0660975	0.0548513	0.0244788	0.0110866	0.210444	0.00722743	0.105673	0.0557421	0.188101	0.0107899	0.121071	0.161953	0.512368	1.01847	2.30721	4	7.095168
2675000	-588.4641	-614.3305	25.8664	2	1.561098	0.147877	0.215371	0.107691	0.0286255	0.0413251	0.0153989	0.0361025	0.282062	0.185011	0.00752247	0.0330602	0.147845	0.108018	0.0201997	0.146486	0.0197889	0.189978	0.0281229	0.0382817	0.062663	0.237164	0.0879953	0.13189	0.124658	0.057043	0.145576	0.0790407	0.0195383	0.0616349	0.0337514	0.0009864	0.248692	0.338287	0.211423	0.128679	0.0239311	0.228951	0.262579	0.0277512	0.0625242	0.0165537	0.021138	0.0682518	0.0863017	0.066057	0.0625797	0.0355097	0.0721922	0.0161727	0.101739	0.115336	0.101509	0.121625	0.189855	0.0880353	0.0688206	0.104728	0.00161641	0.00996934	0.189079	0.0605484	0.200571	0.0729858	0.316804	0.359223	0.06394	0.334197	0.234608	0.59842	1.05382	2.11315	4	7.318862
2676000	-592.9087	-610.1846	17.2759	2	1.508582	0.0643639	0.0708006	0.066961	0.047415	0.125869	0.00743652	0.354651	0.0978025	0.169443	0.257654	0.082969	0.212839	0.134679	0.119581	0.0356397	0.00388876	0.0315617	0.046659	0.0787107	0.395843	0.0162694	0.115526	0.111728	0.169265	0.00859823	0.17154	0.00142397	0.0521072	0.103351	0.0896788	0.00468973	0.198879	0.0245775	0.184435	0.066608	0.192247	0.297699	0.00575647	0.29608	0.15572	0.222786	0.027957	0.126538	0.194055	0.191245	0.232894	0.0486342	0.0850609	0.201698	0.152596	0.0151231	0.04791	0.17212	0.304244	0.156413	0.0701077	0.103942	0.0981299	0.087522	0.0288552	0.085078	0.113335	0.0172865	0.0702135	0.130941	0.197812	0.106561	0.226645	0.589979	1.05092	2.13245	4	7.960005
2677000	-569.8803	-601.2898	31.40944	2	1.350904	0.0505584	0.152571	0.0704351	0.0148795	0.102463	0.0272589	0.270938	0.128607	0.0252967	0.0948253	0.0530005	0.138461	0.164373	0.000460475	0.0524274	0.0150774	0.138312	0.0487239	0.124434	0.0193958	0.176387	0.267652	0.129863	0.10787	0.0182184	0.198048	0.0700215	0.0830311	0.062152	0.0808807	0.0327765	0.122426	0.0278746	0.150702	0.0337494	0.34664	0.0166926	0.0630531	0.147422	0.378006	0.0215161	0.059334	0.0160159	0.060604	0.0988086	0.0553568	0.0546986	0.254318	0.0195435	0.18164	0.0189741	0.0287095	0.00524166	0.0529878	0.121978	0.0480902	0.0185541	0.0142691	0.126874	0.0126202	0.135745	0.054535	0.0316648	0.00410627	0.398011	0.0234565	0.0899825	0.201344	0.561699	1.04032	2.19664	4	6.2136
2678000	-581.1793	-608.2641	27.08483	2	1.431804	0.113257	0.108338	0.0735654	0.118891	0.137527	0.0144673	0.108621	0.0282714	0.123675	0.0875735	0.0798259	0.463828	0.0296509	0.161033	0.281439	0.0705971	0.0793885	0.0137213	0.106599	0.0235559	0.125084	0.115589	0.131056	0.164702	0.0860021	0.146341	0.0365433	0.0995584	0.00287007	0.091842	0.0457091	0.236153	0.0386207	0.191807	0.0249598	0.295984	0.0941018	0.112886	0.0277693	0.123992	0.00838777	0.0548759	0.135299	0.028063	0.0549098	0.369727	0.0970078	0.0297692	0.3366	0.0685698	0.00961263	0.135011	0.618387	0.12216	0.0331591	0.0376505	0.0107225	0.0556936	0.114371	0.200685	0.0179642	0.0784609	0.00607787	0.0131235	0.0119974	0.0256613	0.00290423	0.214593	0.576797	1.04615	2.16246	4	7.092244
2679000	-575.8992	-609.4767	33.5775	2	0.7529328	0.312099	0.213668	0.208428	0.0352774	0.0893909	0.066284	0.109187	0.0798002	0.320348	0.0694617	0.00410872	0.127621	0.171346	0.284461	0.0646156	0.0319603	0.11818	0.00242947	0.124991	0.00644075	0.121456	0.170797	0.0878577	0.0846145	0.19909	0.0822662	0.0284239	0.0325013	0.0948812	0.136434	0.00862338	0.0394111	0.0403124	0.143115	0.0137539	0.155555	0.0752771	0.0679293	0.0634394	0.102251	0.0508207	0.0851956	0.0347268	0.0785309	0.0416249	0.0265803	0.118064	0.118426	0.0394345	0.00182142	0.0999365	0.0198408	0.0768558	0.239779	0.0973202	0.483355	0.0689492	0.00265114	0.059647	0.0242426	0.305201	0.0275584	0.023196	0.00846768	0.0252439	0.114723	0.12278	0.085512	0.387471	0.943009	2.58401	4	6.583058
2680000	-578.5229	-605.2207	26.69779	2	2.925784	0.110577	0.146795	0.251826	0.00166132	0.0554597	0.0405985	0.19867	0.113904	0.197769	0.176938	0.059153	0.155558	0.141519	0.108744	0.161225	0.0129667	0.0226438	0.0520371	0.0820134	0.014276	0.0905527	0.082289	0.324399	0.0887565	0.17715	0.110387	0.0157068	0.0394455	0.0614649	0.0351913	0.028754	0.0149519	0.237017	0.218518	0.0862828	0.023706	0.0650656	0.224336	0.200445	0.0446202	0.234613	0.0795729	0.000605283	0.0292705	0.118674	0.0277047	0.129679	0.0242693	0.165138	0.118522	0.022146	0.0921179	0.0224566	0.00893784	0.00830474	0.00560127	0.0569403	0.124654	0.0339522	0.052822	0.222844	0.112717	0.200562	0.246654	0.017635	0.235746	0.163198	0.383438	0.727334	1.08212	1.8071	4	6.828712
