Iteration	Posterior	Likelihood	Prior	alpha_dir	alpha_morpho	brlens[1]	brlens[2]	brlens[3]	brlens[4]	brlens[5]	brlens[6]	brlens[7]	brlens[8]	brlens[9]	brlens[10]	brlens[11]	brlens[12]	brlens[13]	brlens[14]	brlens[15]	brlens[16]	brlens[17]	brlens[18]	brlens[19]	brlens[20]	brlens[21]	brlens[22]	brlens[23]	brlens[24]	brlens[25]	brlens[26]	brlens[27]	brlens[28]	brlens[29]	brlens[30]	brlens[31]	brlens[32]	brlens[33]	brlens[34]	brlens[35]	brlens[36]	brlens[37]	brlens[38]	brlens[39]	brlens[40]	brlens[41]	brlens[42]	brlens[43]	brlens[44]	brlens[45]	brlens[46]	brlens[47]	brlens[48]	brlens[49]	brlens[50]	brlens[51]	brlens[52]	brlens[53]	brlens[54]	brlens[55]	brlens[56]	brlens[57]	brlens[58]	brlens[59]	brlens[60]	brlens[61]	brlens[62]	brlens[63]	brlens[64]	brlens[65]	brlens[66]	brlens[67]	brlens[68]	brlens[69]	brlens[70]	brlens[71]	brlens[72]	brlens[73]	brlens[74]	brlens[75]	brlens[76]	brlens[77]	brlens[78]	brlens[79]	brlens[80]	brlens[81]	brlens[82]	brlens[83]	brlens[84]	brlens[85]	brlens[86]	brlens[87]	brlens[88]	brlens[89]	brlens[90]	brlens[91]	brlens[92]	brlens[93]	brlens[94]	brlens[95]	brlens[96]	brlens[97]	brlens[98]	brlens[99]	brlens[100]	brlens[101]	brlens[102]	brlens[103]	brlens[104]	brlens[105]	brlens[106]	brlens[107]	char_rates[1]	char_rates[2]	char_rates[3]	char_rates[4]	model_indicator	tree_length
968000	-2775.115	-2763.89	-11.22527	1	1.292719	0.00490411	0.0104476	0.0673345	0.135327	0.211361	0.11188	0.0507693	0.001651	0.0545672	0.0407737	0.274064	0.029158	0.0178804	0.0426335	0.0552625	0.146968	0.142305	0.166613	0.0202585	0.00312509	0.0292951	0.028513	0.0300641	0.00501131	0.117415	0.0341454	0.0542241	0.00740335	0.0461958	0.0609492	0.00198612	0.0556027	0.0640085	0.115	0.059002	0.0684177	0.000714726	0.000643937	0.0162506	0.0729706	0.002709	0.0478845	0.00643801	0.078201	0.0154092	9.84916e-05	0.0671516	0.0483654	0.0119015	0.0253714	0.115968	0.216795	0.144142	0.26638	0.0754729	0.00997756	0.0537302	0.151812	0.00760599	0.0761696	0.0243831	0.0976634	0.0446148	0.00729919	0.115586	0.167629	0.0153629	0.424466	0.121565	0.288482	0.0349827	0.00368128	0.0621403	0.208881	0.0159056	0.0951291	0.0145063	0.0400542	0.0165044	0.0435414	0.0612901	0.0771425	0.010013	0.0933928	0.175594	0.172811	0.108827	0.00390667	0.0131948	0.0157243	0.0122323	0.0226008	0.19599	0.00369551	0.0128546	0.0606755	0.017733	0.0230136	0.0315392	0.114833	0.0108379	0.164368	0.00635892	0.0670045	0.207299	0.021872	0.0246544	0.191455	0.549977	1.03551	2.22305	3	7.448514
969000	-2785.44	-2773.36	-12.07986	2	1.321189	0.0228524	0.00145116	0.0662501	0.0826103	0.11843	0.533924	0.076539	0.00749534	0.0438917	0.0896965	0.321983	0.129728	0.0105339	0.0292769	0.124855	0.225479	0.22315	0.189981	0.0113393	0.0373377	0.00235784	0.0905805	0.0131314	0.0218444	0.0448904	0.0403014	0.0315084	0.00994455	0.0126085	0.088177	0.067561	0.0616306	0.0894716	0.0185566	0.0287622	0.0928046	0.00741957	0.00553065	0.0114098	0.112942	0.00599143	0.00204579	0.0223329	0.0402174	0.0129977	0.000429906	0.129763	0.0740968	0.0910932	0.0769236	0.0169244	0.118732	0.26918	0.180077	0.0459214	0.165554	0.0416634	0.0195927	0.0319916	0.127001	0.0158633	0.0795413	0.053242	0.0212204	0.118196	0.032923	0.00786835	0.319377	0.00138086	0.0146373	0.0662634	0.0030662	0.0784921	0.118141	0.11107	0.219218	0.0357101	0.00993013	0.0117672	0.0401245	0.0158825	0.0155705	0.147246	0.0144815	0.0601567	0.0587884	0.0380956	0.00928411	0.00609197	0.094892	0.0156021	0.0293164	0.00754836	0.0114285	0.00375912	0.00200357	0.0604389	0.0377776	0.00846883	0.0561206	0.0514507	0.16719	0.0266915	0.0393019	0.402078	0.0643182	0.088525	0.196332	0.555809	1.03793	2.20992	4	7.561307
970000	-2781.395	-2763.607	-17.78757	2	1.270117	0.04393	0.0377292	0.0426575	0.0951819	0.190725	0.0675429	0.0701868	0.14808	0.042381	0.0415357	0.214691	0.0675717	0.034309	0.0518718	0.116133	0.439117	0.127113	0.334353	0.00224092	0.0353436	0.045149	0.0475357	0.0736442	0.0228197	0.0536162	0.0978649	0.0196032	0.00600941	0.0172946	0.00168289	0.0387549	0.104124	0.0594312	0.0520239	0.0440141	0.0151151	0.0188438	0.00117512	0.0947736	0.041006	0.0139599	0.0444823	0.0111235	0.0576254	0.0332944	0.00221493	0.135447	0.0380302	0.0195259	0.0846504	0.122414	0.0909337	0.178377	0.205957	0.0388745	0.0413592	0.133077	0.0417399	0.0463119	0.0486442	0.000671362	0.00946791	0.0562047	0.0969767	0.0101081	0.234156	0.0060888	0.429016	0.00898072	0.0616933	0.049428	0.0665607	0.00486385	0.0772779	0.0405657	0.0443257	0.0297842	0.10051	0.0884193	0.0426193	0.124728	0.0457165	0.385932	0.0549646	0.014338	0.0262447	0.00229029	0.0133633	0.0580294	0.247104	0.0174783	0.118528	0.00707968	0.0979587	0.0343395	0.0377665	0.0465703	0.0488292	0.0165179	0.135045	0.0269878	0.109685	0.0143714	0.15918	0.22061	0.126648	0.0682411	0.18753	0.545211	1.03349	2.23377	4	8.161482
971000	-2791.356	-2780.417	-10.93966	1	1.946486	0.00154928	0.0168411	0.0356619	0.188311	0.121638	0.310598	0.0513189	0.0243242	0.00600455	0.100151	0.285492	0.0686583	0.0302762	0.0374401	0.125889	0.237357	0.101259	0.169873	0.0557074	0.0940881	0.0511867	0.0565065	0.0507887	0.00894814	0.00504665	0.0175993	0.0362062	0.026016	0.0134228	0.0807054	0.0504961	0.0274749	0.0670976	0.10458	0.0228035	0.0346348	0.0175703	0.00900637	0.0280129	0.217348	0.026737	0.0387171	0.0236409	0.050962	0.0281462	0.00643803	0.0872729	0.0512944	0.0151613	0.0289743	0.0650632	0.0971976	0.131741	0.254118	0.00552421	0.125875	0.0326251	0.0449927	0.00462816	0.0808999	0.143777	0.012129	0.0108447	0.178639	0.00528316	0.0164636	0.00261901	0.267688	0.0579376	0.0296676	0.0228724	0.012604	0.00489769	0.0665714	0.0443849	0.0167993	0.0385344	0.0498625	0.0525781	0.0942299	0.154436	0.0698235	0.0138845	0.11216	0.000986634	0.0305036	0.118211	0.053994	0.150433	0.0497001	0.0408298	0.0129085	0.0609035	0.0816561	0.00860164	0.0348334	0.0227544	0.0496085	0.0538356	0.0225329	0.181209	0.0786495	0.0864593	0.160211	0.305804	0.0140888	0.0692771	0.286802	0.6492	1.06859	1.99541	3	7.354577
972000	-2785.125	-2756.628	-28.49627	1	1.691549	0.012193	0.00635563	0.0399526	0.142212	0.17516	0.227478	0.0115103	0.0859724	0.0118163	0.0523268	0.569386	0.178669	0.00717963	0.0395889	0.096634	0.297371	0.0997326	0.276217	0.0408723	0.102987	0.0335034	0.0454976	0.0487365	0.030582	0.138911	0.0601313	0.0221512	0.0155707	0.00965688	0.0514424	0.0210605	0.00761969	0.0433928	0.031271	0.0370798	0.0476747	0.0327826	0.00199713	0.00406548	0.090545	0.0107714	0.0348453	0.00457512	0.0792987	0.01712	0.00584772	0.105588	0.108782	0.0513044	0.00542426	0.0198499	0.260906	0.505589	0.430561	0.0878062	0.000283038	0.0242872	0.0464078	0.00570663	0.0495684	0.0194813	0.0527699	0.0248485	0.000799424	0.00344725	0.090449	0.0309787	0.00860966	0.0456131	0.00630385	0.023982	0.0758021	0.0099431	0.018647	0.15253	0.00973395	0.0348174	0.0965712	0.0210599	0.0259293	0.0383061	0.0449437	0.256856	0.125501	0.298929	0.0328319	0.121659	0.0611274	0.105031	0.00559523	0.0322487	0.0751206	0.179428	0.0286754	0.0106243	0.0403851	0.0696139	0.0673449	0.0125033	0.0965442	0.695875	0.125935	0.118724	0.324492	0.10119	0.00488259	0.207239	0.253455	0.617618	1.05994	2.06899	3	9.135731
973000	-2792.092	-2772.593	-19.49861	1	1.174035	0.0178371	0.000505112	0.0119089	0.118179	0.215043	0.237702	0.0431156	0.211237	0.00888568	0.0772588	0.235945	0.0661228	0.0317723	0.0430106	0.13047	0.260998	0.129123	0.138811	0.00220061	0.0484655	0.0490509	0.0402792	0.0397239	0.00149549	0.0951364	0.0688617	0.00312749	0.0132087	0.0449389	0.0897729	0.0666798	0.0111534	0.0457075	0.0737941	0.0386193	0.0489689	0.0135254	0.00370306	0.170477	0.0608785	0.00797318	0.0220563	0.0118851	0.0103845	0.0208813	0.00164139	0.104642	0.103839	0.057714	0.00558972	0.0996965	0.158763	0.422862	0.0370217	0.105961	0.131445	0.031592	0.0804847	0.00721576	0.098176	0.0151152	0.0592686	0.112203	7.28652e-06	0.0187642	0.142776	0.0261806	0.0495825	0.0579596	0.0755786	0.00892585	0.10756	0.119462	0.00747201	0.0416714	0.0324779	0.0406353	0.579414	0.119609	0.125294	0.0670289	0.0776831	0.185747	0.0714119	0.0555028	0.0081803	0.00365135	0.0200378	0.0463275	0.0973831	0.0275131	0.114662	0.0715108	0.0522203	0.100185	0.00600618	0.0825668	0.0232668	0.0703873	0.0533587	0.19051	0.0202482	0.0216996	0.289976	0.1711	0.0227069	0.0693706	0.170316	0.523467	1.02376	2.28246	3	8.287716
974000	-2781.433	-2756.843	-24.59052	1	1.407363	0.014819	0.00278405	0.0801043	0.0701056	0.231131	0.165318	0.121392	0.037255	0.0212264	0.00537482	0.381261	0.166849	0.0181985	0.0375824	0.0984342	0.221959	0.13809	0.0960497	0.0515973	0.0440981	0.0512568	0.0183096	0.00837236	0.000276304	0.058267	0.0267691	0.0256457	0.00371458	0.0534436	0.0639345	0.138519	0.000269702	0.0438888	0.0873531	0.0291503	0.0416218	0.00466995	0.000226474	0.0130183	0.238878	0.0276673	0.00689815	0.0115832	0.0134447	0.00997924	0.000586264	0.0968103	0.100497	0.0033859	0.0971716	0.00496016	0.158995	0.388417	0.313548	0.0644348	0.00498172	0.0627714	0.0919319	0.0326458	0.0636569	0.0123433	0.0412205	0.13503	0.0197724	0.157154	0.118122	0.00701836	0.139508	0.0324944	0.151108	0.0478479	0.0860108	0.0760487	0.00572202	0.112122	0.00937419	0.0465929	0.31874	0.0295423	0.0656022	0.00570494	0.0123612	0.0844914	0.0343327	0.0076091	0.0390617	0.0157106	0.01678	0.0823724	0.105778	0.047267	0.0234441	0.0605793	0.0217207	0.129833	0.139854	0.0680717	0.0306474	0.272016	0.560094	0.414206	0.066554	0.137896	0.00712508	0.054537	0.0691362	0.189438	0.210651	0.572374	1.04448	2.17249	3	8.773575
975000	-2786.46	-2768.538	-17.92193	2	1.068729	0.00460075	0.0150669	0.0364171	0.117836	0.401107	0.00774947	0.00379187	0.00276714	0.0204968	0.0645948	0.259478	0.0896829	0.108274	0.0148223	0.0728961	0.150484	0.140336	0.0955176	0.0234538	0.156947	0.0739923	0.098206	0.0065019	0.0427183	0.0596741	0.0456282	0.0232996	0.0142687	0.00352559	0.0692707	0.0298133	0.0435904	0.0344491	0.107341	0.0228416	0.0160153	0.0354257	0.00113755	0.00504848	0.0123883	0.0150873	0.00457434	0.00289061	0.0496356	0.0121155	0.011481	0.087176	0.0243541	0.0731409	0.0431825	0.0553276	0.23262	0.242286	0.215773	0.0934213	0.0981216	0.0550466	0.0359253	0.0403732	0.112151	0.157488	0.0292123	0.0865238	0.00928584	0.00607684	0.0182003	0.00221952	0.0709115	0.0739871	0.0461316	0.0212317	0.311336	0.0690552	0.155249	0.121142	0.0129346	0.0677997	0.0196391	0.061789	0.356747	0.0421339	0.0173779	0.0900802	0.0071011	0.0166966	0.0817243	0.0772339	0.0107504	0.0152011	0.0110917	0.0069503	0.0653593	0.0979479	0.0151334	0.130179	0.00709619	0.0306021	0.0298977	0.233958	0.559915	0.512115	0.0154863	0.0791698	0.0913909	0.158438	0.0224251	0.00154774	0.15046	0.496478	1.01052	2.34255	4	8.160102
976000	-2782.419	-2763.697	-18.72222	1	2.084389	0.00286962	0.0210389	0.0337509	0.130873	0.306688	0.0710524	0.0504363	0.0716992	0.0061012	0.0151872	0.191928	0.143514	0.0441392	0.0307794	0.147748	0.268823	0.0809528	0.237882	0.121715	0.174476	0.116093	0.0874875	0.0520969	0.0101381	0.0194536	0.0691232	0.00489471	0.0342742	0.0421367	0.0825177	0.054184	0.0867535	0.00310518	0.110853	0.0992872	0.0171128	0.0241701	0.0051211	0.0113121	0.0800907	0.00208584	0.0116401	0.0188872	0.021647	0.00566756	0.00248656	0.106622	0.0571082	0.0591313	0.124167	0.0819739	0.171425	0.160416	0.16046	0.0497527	0.0691078	0.0623453	0.0919653	0.090794	0.172738	0.184613	0.0208463	0.0530626	0.0792079	0.0905677	0.0458676	0.0218359	0.0406891	0.0105084	0.0419259	0.0364014	0.00650141	0.053305	0.0834903	0.0469659	0.0111091	0.110779	0.0336376	0.0110543	0.313521	0.244602	0.0538108	0.270259	0.00119943	0.0272257	0.0458941	0.0227237	0.0336903	0.0130842	0.00986033	0.0944649	0.0256361	0.0929381	0.00560323	0.129719	0.0571186	0.0715351	0.00202227	0.155705	0.298056	0.0066374	0.0960588	0.103294	0.0325194	0.0422606	0.118765	0.0861875	0.303144	0.663698	1.07196	1.96119	3	8.119042
977000	-2791.8	-2771.512	-20.28795	1	1.243347	0.0371496	0.0462534	0.0302374	0.122773	0.133516	0.173212	0.0300607	0.049978	0.0794845	0.0925052	0.244235	0.187469	0.00132907	0.0317495	0.106352	0.396636	0.184958	0.00809589	0.0330665	0.273827	0.0337258	0.00100802	0.0186407	0.0433925	0.0426304	0.045478	0.029588	0.0158438	0.0261821	0.15164	0.161974	0.00866291	0.144779	0.0400856	0.143061	0.051578	0.01713	0.000671905	0.00278338	0.144272	0.000950856	0.0119439	0.0101248	0.0333297	0.0169205	0.00982656	0.188591	0.0552074	0.0227788	0.000556488	0.0138172	0.225969	0.374473	0.280186	0.0900967	0.0844526	0.286736	0.0552576	0.0443469	0.0926983	0.0747067	0.013502	0.022348	0.0236253	0.138734	0.0434264	0.124569	0.0589867	0.185574	0.103579	0.00127963	0.0138564	0.0545653	0.0996317	0.0305978	0.0725093	0.00422873	0.0321554	0.0864896	0.253626	0.00758947	0.0419244	0.138889	0.0120397	0.031845	0.0310815	0.0552226	0.0512835	0.0378558	0.0473495	0.00648782	0.0414231	0.00548114	0.0109129	0.115382	0.108698	0.0658277	0.084142	0.0212675	0.26491	0.0176166	0.217654	0.0322589	0.0156355	0.105572	0.0549456	0.0141533	0.18282	0.5394	1.03097	2.24681	3	8.359719
978000	-2790.916	-2768.837	-22.07909	2	1.470028	0.00383879	0.00847023	0.106688	0.408643	0.351593	0.0931388	0.153495	0.0697057	0.0104435	0.00765889	0.418848	0.0650116	0.0285561	0.0644795	0.211997	0.277584	0.0698234	0.0862408	0.0243738	0.108508	0.0281562	0.0883266	0.00805766	0.0214713	0.133618	0.0525321	0.0530447	0.0546819	0.0573191	0.0388402	0.0592064	0.0172005	0.0061664	0.114534	0.0328923	0.0325604	0.054228	0.0162892	0.00077356	0.160285	0.00675546	0.0118968	0.0170539	0.0730029	0.0198739	0.00124139	0.139219	0.0946578	0.000630758	0.0428242	0.0205843	0.201943	0.319068	0.214921	0.0114593	0.0186473	0.256006	0.0386783	0.00837094	0.0202055	0.0770104	0.021225	0.0309624	0.0288481	0.0226421	0.0533496	0.0658055	0.0697396	0.0692484	0.215541	0.0629551	0.00164356	0.000263274	0.0483815	0.00120283	0.0953397	0.0355088	0.0894197	0.0879847	0.12308	0.0741758	0.0546657	0.580162	0.0169596	0.0240033	0.0288371	0.0474107	0.00857591	0.0056056	0.0910318	0.115769	0.030851	0.00215355	0.0242757	0.117045	0.0115283	0.0297647	0.0104238	0.152087	0.270086	0.211249	0.0342876	0.0280698	0.0131319	0.065401	0.0129918	0.0905223	0.220655	0.58349	1.04861	2.14724	4	8.467535
979000	-2785.072	-2766.2	-18.87283	1	1.156665	0.0400609	0.00210673	0.0213496	0.0801874	0.185371	0.128441	0.0227957	0.0960534	0.00701747	0.13116	0.216388	0.149536	0.0405396	0.0354743	0.0915847	0.175254	0.10277	0.163562	0.05953	0.108873	0.0851495	0.0323403	0.0299311	0.0152884	0.0747233	0.030773	0.0179027	0.00412232	0.024513	0.0113637	0.019454	0.251759	0.0317541	0.0441622	0.053124	0.0222177	0.0140056	0.00187821	0.00309731	0.256466	0.0325108	0.0208138	0.00469603	0.0825942	0.0282864	0.00537305	0.0963463	0.0820058	0.058476	0.0470205	0.176486	0.144439	0.185512	0.117687	0.0108615	0.215057	0.0295719	0.0323283	0.00719857	0.0910078	0.566704	0.0165618	0.0181372	0.020094	0.0635318	0.0729871	0.00964048	0.0508901	0.0279392	0.0987132	0.0480849	0.145894	0.0747978	0.129923	0.0570448	0.0335391	0.069306	0.021121	0.105375	0.161715	0.137442	0.139942	0.208385	0.0191653	0.0428121	0.0410787	0.0093826	0.0386887	0.0177634	0.0679462	0.0888666	0.0354197	0.056368	0.011989	0.0978661	0.0496508	0.0836564	0.0577644	0.22239	0.23832	0.0184256	0.112961	0.0588831	0.00571478	0.186372	0.0357301	0.00153921	0.167112	0.519259	1.02178	2.29185	3	8.226875
980000	-2775.3	-2749.956	-25.3443	1	0.9656303	0.110064	0.00729283	0.0225981	0.203329	0.2521	0.0773795	0.0107361	0.0496566	0.122806	0.0165077	0.291214	0.153906	0.0120977	0.0368006	0.11035	0.245042	0.0769188	0.171191	0.0490841	0.152463	0.0784239	0.106745	0.0524162	0.00159484	0.135504	0.00559458	0.00973149	0.0191267	0.00093779	0.0537595	0.0883436	0.0485206	0.0484138	0.0908376	0.00616661	0.0163218	0.0375228	0.0118083	0.0767814	0.0806053	0.0215526	0.0582071	0.00614803	0.103577	0.0151235	0.00246042	0.0824979	0.0795509	0.00972676	0.0494847	0.018627	0.137411	0.378455	0.496217	0.220941	0.107155	0.00199145	0.229725	0.00619508	0.0500694	0.245718	0.024528	0.0264607	0.0029991	0.165022	0.0417977	0.0613469	0.0347446	0.0709321	0.0107395	0.04386	0.122151	0.213556	0.145088	0.0616013	0.0307528	0.000614731	0.000372807	0.116284	0.090065	0.0899581	0.0923434	0.564807	0.0564239	0.10059	0.0120131	0.00765985	0.0385049	0.0493734	0.0823816	0.169168	0.0853139	0.0539372	0.0289558	0.00389865	0.0170783	0.0284692	0.0129599	0.0259962	0.400418	0.000516804	0.0562861	0.0419119	0.0116614	0.0416983	0.00357721	0.0927825	0.130046	0.466172	0.994063	2.40972	3	8.893126
981000	-2785.412	-2766.06	-19.35197	1	1.26788	0.0201092	0.0148718	0.0529203	0.0767938	0.162475	0.175906	0.0395037	0.143182	0.105268	0.0125952	0.368826	0.0424367	0.0276029	0.0537089	0.0528666	0.376642	0.114316	0.422289	0.0532923	0.00235391	0.181039	0.0298974	0.0297997	0.0422642	0.020261	0.0256602	0.00542033	0.0103333	0.0292855	0.0270227	0.0303886	0.0698976	0.0878144	0.0167565	0.0696558	0.0824161	0.00687813	0.0114918	0.002073	0.141476	0.0256806	0.00437363	0.00561951	0.0422127	0.0187132	0.0052547	0.0878585	0.078805	0.0507978	0.198726	0.119601	0.290415	0.10128	0.233123	0.026556	0.138917	0.0905874	0.0836604	0.0579301	0.077612	0.254685	0.0164083	0.0471507	0.0454059	0.103114	0.0277243	0.0355947	0.0372426	0.0518729	0.00448311	0.00378451	0.0700585	0.0741902	0.188175	0.0449281	0.0995688	0.0688408	0.0517878	0.0041895	0.337173	0.0426846	0.122858	0.0545075	0.0030661	0.0404761	0.0306815	0.0342143	0.0526857	0.0728614	0.0933485	0.111173	0.142942	0.0660675	0.00451776	0.0611727	0.0154088	0.03217	0.0141192	0.0673332	0.239676	0.0515785	0.0434162	0.0106106	0.0106158	0.0762131	0.0548637	0.172513	0.187139	0.544732	1.03329	2.23484	3	8.263668
982000	-2784.755	-2770.91	-13.84465	1	1.559958	0.0543546	0.00934513	0.0453441	0.0806488	0.158595	0.282176	0.0628602	0.0751716	0.0242531	0.0266672	0.263437	0.08039	0.0428818	0.022663	0.0199615	0.40559	0.12983	0.122693	0.0137418	0.0350699	0.00939328	0.0431626	0.0501658	0.013712	0.0100279	0.0902056	0.0339884	0.0109274	0.0329595	0.101754	0.0192249	0.100008	0.0374568	0.06098	0.113228	0.0295953	0.0290927	0.00141117	0.00304538	0.109146	0.00307703	0.0315312	0.0370825	0.0554137	0.00739627	0.00313778	0.148516	0.0335747	0.0262922	0.0148643	0.134618	0.308527	0.145605	0.0743227	0.0959478	0.0316324	0.0595466	0.0196038	0.00813294	0.0963066	0.00549179	0.0481136	0.0396578	0.0371613	0.0381258	0.173981	0.0191957	0.10618	0.0520582	0.0370546	0.0781943	0.0553133	0.0532678	0.105539	0.0914334	0.0321817	0.065666	0.120725	0.0337961	0.204283	0.33712	0.0343095	0.0233241	0.123201	0.0660088	0.125468	0.0184509	0.0894775	0.0237194	0.0497092	0.557829	0.0212987	0.00809944	0.0029099	0.0430691	0.131373	0.020155	0.0640731	0.0404287	0.0162719	0.0209302	0.0709911	0.0314939	0.0160457	0.0114599	0.118183	0.0306231	0.234438	0.598241	1.05376	2.11356	3	7.683728
983000	-2784.141	-2768.326	-15.81498	1	1.69643	0.0149581	0.0191013	0.030848	0.20758	0.273656	0.176715	0.054581	0.209587	0.0659882	0.145737	0.348468	0.0258578	0.0559599	0.026899	0.187495	0.205204	0.0729706	0.0876888	0.0148479	0.216805	0.0595816	0.0691314	0.0434662	0.038434	0.108181	0.0435809	0.011806	0.0204025	0.0775547	0.0316485	0.0448784	0.0721898	0.0124487	0.0907521	0.0280486	0.0064605	0.011686	0.00898231	0.00406101	0.0426432	0.00103516	0.0207965	0.000285045	0.00441817	0.0196498	0.00681448	0.113681	0.0713294	0.115545	0.00969914	0.0409311	0.0541499	0.354775	0.0577542	0.106996	0.0226482	0.00560451	0.00121166	0.00972331	0.0914997	0.0307096	0.0527708	0.0963826	0.0705659	0.0621058	0.0176463	0.0183129	0.0111444	0.0015938	0.0538884	0.00679621	0.0172094	0.0218943	0.191215	0.114336	0.070074	0.00986012	0.0844231	0.221796	0.136437	0.0525066	0.0626452	0.111863	0.0399115	0.0574437	0.133676	0.0430525	0.0474844	0.0151062	0.0105911	0.424527	0.058141	0.0289151	0.00217289	0.189069	0.0996584	0.0635669	0.233972	0.00708731	0.0220244	0.0487852	0.164285	0.0685757	0.063587	0.0292402	0.091013	0.0336195	0.254135	0.618291	1.06014	2.06743	3	7.867114
984000	-2803.524	-2776.866	-26.65893	2	1.315264	0.0315894	0.0184628	0.0655655	0.204606	0.0199486	0.226798	0.0225948	0.0528979	0.0139361	0.00572852	0.311732	0.283915	0.0199965	0.0884226	0.260445	0.374784	0.100567	0.0700958	0.0182782	0.0534415	0.0949729	0.102467	0.0182454	0.00210406	0.256343	0.0118258	0.0226725	0.0579288	0.0278006	0.0758855	0.0498662	0.195704	0.0169475	0.0828374	0.136853	0.0382628	0.0608324	0.0265428	0.0166631	0.302501	0.000894011	0.0160675	0.00432374	0.144126	0.0216461	0.00224399	0.116798	0.0981181	0.259591	0.280526	0.0227997	0.0839155	0.134019	0.0965072	0.0432222	0.01663	0.0373132	0.111065	0.0266851	0.00689899	0.0568006	0.0450935	0.0393785	0.212059	0.00534252	0.084662	0.0133334	0.107224	0.0164451	0.000962241	0.027528	0.0315644	0.0373883	0.614989	0.048779	0.209046	0.0366256	0.0270462	0.240878	0.00571571	0.0754998	0.0803286	0.115373	0.0839177	0.000624973	0.122702	0.00919674	0.0474479	0.0374566	0.00785447	0.0596978	0.0819752	0.334832	0.0102117	0.00617137	0.0539841	0.0471386	0.00677214	0.344177	0.0180986	0.0399352	0.155604	0.0151772	0.0501897	0.109992	0.00339512	0.0522342	0.195323	0.554611	1.03744	2.21262	4	9.195299
985000	-2784.664	-2768.835	-15.82892	1	1.267694	0.0274077	0.00237124	0.0433612	0.148231	0.145058	0.202877	0.0300731	0.00315721	0.168232	0.0632465	0.236478	0.0640881	0.0431297	0.014274	0.149417	0.284329	0.049227	0.23852	0.0216283	0.06092	0.0231981	0.0125512	0.0117834	0.00717044	0.156524	0.0383985	0.0203921	0.00604768	0.0187118	0.0407663	0.0150344	0.0233503	0.0931065	0.00923971	0.12073	0.00665009	0.00578493	0.000791056	0.114094	0.316109	0.0070326	0.0469096	0.00196275	0.120784	0.00726563	6.25392e-05	0.107307	0.0366364	0.0231089	0.0189141	0.0348396	0.175603	0.21096	0.0943272	0.013263	0.0183781	0.337245	0.0321909	0.0299071	0.00146451	0.0489312	0.0344698	0.00939405	0.0878101	0.218764	0.0433723	0.0636009	0.139438	0.0351701	0.0784728	0.0173088	0.0119887	0.019947	0.0632451	0.0594033	0.117017	0.12271	0.137358	0.111564	0.00671585	0.0268546	0.330224	0.0978658	0.0469832	0.14596	0.177302	0.343175	0.0373735	0.0244346	0.072499	0.0289347	0.00982952	0.0512613	0.0732822	0.0484233	0.0385506	0.0695028	0.0303475	0.00463945	0.047734	0.00105869	0.180866	0.049816	0.0337189	0.0500847	0.00192664	0.107434	0.187107	0.544692	1.03327	2.23493	3	7.911381
986000	-2806.973	-2778.564	-28.40876	1	1.01958	0.018411	0.00789389	0.0764482	0.155765	0.229395	0.0884672	0.113604	0.0689007	0.161203	0.0294349	0.407111	0.111031	0.0408024	0.00883371	0.104423	0.252839	0.025968	0.324681	0.00563977	0.0261629	0.0487351	0.0246559	0.00389732	0.0137633	0.175727	0.0292892	0.0444404	0.00591542	0.0141437	0.0225779	0.0744994	0.0386122	0.185359	0.0572889	0.13629	0.0376265	0.0114028	0.000419158	0.0705929	0.0494115	0.0277674	0.0294982	0.0345252	0.10223	0.0238491	0.0002229	0.0846074	0.0887894	0.169578	0.0345747	0.111621	0.086617	0.129416	0.34634	0.0763516	0.0422183	0.85014	0.0383816	0.0126992	0.0708443	0.096594	0.0809445	0.0347683	0.0257571	0.0470973	0.0563418	0.140811	0.282396	0.0402964	0.0365351	0.0227297	0.11617	0.0214506	0.0442217	0.0239956	0.324259	0.138856	0.0220801	0.0613	0.100206	0.0317851	0.0111071	0.1502	0.00230061	0.0845959	0.109668	0.0203243	0.0258285	0.070802	0.128723	0.0151625	0.155046	0.0915241	0.0185171	0.497889	0.0142016	0.0140006	0.0775424	0.0071449	0.0105101	0.0707169	0.0627174	0.00640056	0.0197259	0.0133864	0.0732214	0.0323921	0.140844	0.482559	1.00317	2.37343	3	9.194177
